level,-kappa-0.01_pressure_bar,-kappa-0.01_NH3_mean,-kappa-0.01_NH3_std,-kappa-0.01_NH3_s__mean,-kappa-0.01_NH3_s__std,-kappa-0.01_NH3_s_p__mean,-kappa-0.01_NH3_s_p__std,-kappa-0.1_pressure_bar,-kappa-0.1_NH3_mean,-kappa-0.1_NH3_std,-kappa-0.1_NH3_s__mean,-kappa-0.1_NH3_s__std,-kappa-0.1_NH3_s_p__mean,-kappa-0.1_NH3_s_p__std,-kappa-1.0_pressure_bar,-kappa-1.0_NH3_mean,-kappa-1.0_NH3_std,-kappa-1.0_NH3_s__mean,-kappa-1.0_NH3_s__std,-kappa-1.0_NH3_s_p__mean,-kappa-1.0_NH3_s_p__std
80,2.6322105137499996,0.002752592751625343,0.0005872443637494698,0.0,0.0,7.457763618081334e-11,2.345486841762696e-10,2.6376785425,0.0028101541806245223,0.0005520231553776438,0.0,0.0,8.022517150625841e-11,1.9555429579609712e-10,2.6379991931249998,0.0028503028739069124,0.0005045665384036193,0.0,0.0,6.101891325362027e-11,1.80032332493578e-10
81,2.430636367109375,0.002723945481455303,0.0006244053326643904,0.0,0.0,5.182489345924767e-10,1.5948076790519693e-09,2.436147294140625,0.002774824622480082,0.0005954249313915063,0.0,0.0,5.639021382759522e-10,1.3466612737929904e-09,2.43639393515625,0.0028181407151860187,0.0005617398933659145,0.0,0.0,4.2871965071024874e-10,1.2282098058526362e-09
82,2.24034590125,0.0026870483414822956,0.0006565655921969676,0.0,0.0,3.1430030710743838e-09,9.46204757117532e-09,2.2458692903906248,0.0027326960037462413,0.0006373071546435935,0.0,0.0,3.4675055454790853e-09,8.121597094168873e-09,2.2460532921875,0.0027597034427162726,0.0006273433304730971,0.0,0.0,2.6372023806012977e-09,7.358512397205305e-09
83,2.060951820625,0.002640418451774167,0.0006936928845342451,0.0,0.0,1.6331015160779993e-08,4.8103238734246355e-08,2.0664592621875,0.0026839465185403244,0.0006821501307862024,0.0,0.0,1.831042353171327e-08,4.2117737430135645e-08,2.0665903371093752,0.0026809841501526533,0.0006877875357640541,0.0,0.0,1.3943073595847282e-08,3.8032087287328515e-08
84,1.892070290078125,0.0025731079563629466,0.0007377083921244857,0.0,0.0,7.146382528664595e-08,2.060796014196805e-07,1.8975362840625,0.0026222480220749276,0.0007271183793900357,0.0,0.0,8.157537360167953e-08,1.8456642229661718e-07,1.8976219803125,0.0026017204630625203,0.0007452187209481769,0.0,0.0,6.226111209878192e-08,1.6673658825197063e-07
85,1.73332213578125,0.00247876281808567,0.0007823206781578344,0.0,0.0,2.553363219945108e-07,7.217594997553649e-07,1.7387249754687502,0.0025284593195665367,0.0007722952804737156,0.0,0.0,2.991762407712818e-07,6.673374750373056e-07,1.73877060125,0.0025150336610677186,0.000799013131234265,0.0,0.0,2.2910597628983742e-07,6.050390960988166e-07
86,1.584334984453125,0.0023527332826161,0.0008246822471128997,0.0,0.0,7.039807456406002e-07,1.9548391761958833e-06,1.5896552296875002,0.0023937069719322606,0.0008289501850288356,0.0,0.0,8.464319158158653e-07,1.8665472070835152e-06,1.5896642322656251,0.002403996317752899,0.0008319141987670018,0.0,0.0,6.512291410819414e-07,1.7044474978018994e-06
87,1.444740616875,0.0021894939596377298,0.0008636229784858084,7.809786666298287e-44,1.4301772999322062e-42,1.5153845619052838e-06,4.155473355386403e-06,1.4499639478125002,0.0022142527981704914,0.0008861724631605418,3.8240734442192096e-44,9.054264688847046e-43,1.8647203667476746e-06,4.084110892631224e-06,1.449937321484375,0.002241315994200704,0.0008600121766051377,1.5431098689144886e-44,2.308730583507619e-43,1.442311982298384e-06,3.7627035579442512e-06
88,1.3141768403125,0.0019777859449386596,0.0009081564380305063,4.379197830861486e-44,1.5125941830581102e-42,2.627780436872408e-06,7.165921284829269e-06,1.3192918234375,0.0019876812845432143,0.0009363279120835963,9.211295325392752e-44,1.46714337929814e-42,3.2946368980963216e-06,7.206310504792329e-06,1.31923043171875,0.002026722602524387,0.0009185733909003289,3.668529314679155e-44,1.4168087222317626e-42,2.5599082655621597e-06,6.691815897109896e-06
89,1.1922855125390626,0.0017320369678236601,0.0009303745165083632,1.7059776082574064e-27,3.2789140309020594e-26,3.836320290457768e-06,1.0464760119430332e-05,1.1972822195703126,0.0017214891122039261,0.0009584261881342897,1.263204339692674e-27,3.162982748077666e-26,4.874415426304414e-06,1.069328014880773e-05,1.19718803640625,0.0017812796779617202,0.0009657613106226863,3.078064543806109e-28,4.334858444486497e-27,3.7970865155526974e-06,9.973015249308832e-06
90,1.078712161796875,0.0014684181946140597,0.0009103216667647623,2.3240001289309798e-27,5.146348188087007e-26,4.946249484098694e-06,1.3540361483677e-05,1.0835818091796876,0.001446020518131263,0.0009284824842533887,1.412425741039004e-26,2.5244575620444143e-25,6.335899024757183e-06,1.396450453473224e-05,1.0834564712109374,0.0015174031393362384,0.000964605176487629,4.2542236585307866e-26,1.0085555811262892e-24,4.937246645951886e-06,1.3026252036170319e-05
91,0.97310806171875,0.0011886713479761966,0.0008540895847054258,2.949183542148178e-12,5.878535876294867e-11,5.879746672822861e-06,1.615999373079341e-05,0.9778383859765626,0.001177121567139693,0.000871917521515511,2.2877621345751673e-12,8.026541182671491e-11,7.559646754816343e-06,1.672511277128229e-05,0.9776859266406249,0.001246647875628696,0.000912242572920608,5.163148267326202e-14,1.251261378035045e-12,5.883876912620804e-06,1.5559743399458048e-05
92,0.875127159453125,0.0009178932315007842,0.000774195894408624,5.5486436620396105e-08,2.2861503843187286e-06,6.662792186289561e-06,1.8357936266835112e-05,0.879704427421875,0.0009278428026373149,0.0008044946103389942,2.5876570248067508e-09,3.430627375071298e-08,8.568963407973164e-06,1.898402426734913e-05,0.8795291931640624,0.000980761023107334,0.0008142968101244915,1.29330081193452e-09,1.5714510405661533e-08,6.656714496864991e-06,1.7596162605910774e-05
93,0.7844297530078126,0.0006638831743457558,0.0005769048018744946,2.7923144206083588e-05,0.0001301306401879558,7.3661278454819175e-06,2.031391772246471e-05,0.7888382540234374,0.0006856354741448741,0.0006393376773333426,2.373852664213882e-05,0.00011188257403082673,9.453936206706698e-06,2.092278584842505e-05,0.7886447898437501,0.0006970347083315574,0.0006046743576410137,1.9170676207030553e-05,9.942734654384367e-05,7.329046212798952e-06,1.933038429393666e-05
94,0.7006798426562499,0.00043372863296644936,0.00031364436172521865,6.918856541137907e-05,0.00026413974141332417,7.612909588579638e-06,2.062809140213925e-05,0.7049058941015625,0.00044449359568170623,0.0003430845986507932,9.315785029724607e-05,0.00030867531065420723,9.933495379448663e-06,2.1527307008230642e-05,0.704703171328125,0.00043810137464788567,0.0003203338233865479,6.248645248915702e-05,0.00026086796714908436,7.674489684472989e-06,1.9745128990437673e-05
95,0.6235375022070313,0.000274686611692232,0.00014415476781230935,9.858789144535306e-05,0.0003192452154863187,7.155984217686448e-06,1.8631165353283652e-05,0.6275713853320313,0.0002839294840414368,0.00015883912984123534,0.00012953283273873685,0.00037116992800557757,9.273686442403834e-06,1.9276805291993963e-05,0.6273728029882812,0.0002770828942229855,0.00015364590591720288,8.996878402693589e-05,0.0003169264699156004,7.310953475778142e-06,1.7648464872357203e-05
96,0.5526784017773437,0.00015983984050762956,5.5121573036582415e-05,0.00011689918344551282,0.00032224440416600943,6.12626641518949e-06,1.524480628487341e-05,0.5565173410546875,0.00017298746119740827,6.104859927038935e-05,0.00015529075340937356,0.00037258279375942477,7.901916009302175e-06,1.553236446838205e-05,0.5563330678320312,0.00017119539035593333,6.15823304934225e-05,0.00011049886846326355,0.0003100303232268571,6.425262045482441e-06,1.4399359527369382e-05
97,0.4877942155078125,7.75812333858994e-05,1.615353990353452e-05,0.0001245908379367818,0.0003052267850707616,4.684661596183353e-06,1.1331757227726173e-05,0.49144738218749995,8.809292515616107e-05,1.8966967451630107e-05,0.00016772571656125879,0.0003337043639567931,5.977922079934388e-06,1.1167412566680204e-05,0.4912828932226563,8.84677482790721e-05,1.859514205904947e-05,0.00012930372957492466,0.00029403053542886626,5.118561936085049e-06,1.0839310390688323e-05
98,0.4285822407617188,3.247628269764391e-05,3.945827393313e-06,0.00012102876786216377,0.000282608038917192,2.991422396924317e-06,7.2699031685040135e-06,0.432064515234375,3.7816375097463606e-05,5.395812447818855e-06,0.00015032499726761294,0.00027577147653722235,3.6880017902702904e-06,6.86129607511687e-06,0.4319274339257812,3.7974825662786316e-05,4.641003477556629e-06,0.00013403465176304625,0.0002776849535808269,3.3953900259316455e-06,7.055688542133192e-06
99,0.37486103126953124,1.4036265808044845e-05,2.1730648341188164e-06,8.015743331284146e-05,0.00020612760169782537,1.2256911156341276e-06,3.1773648282525096e-06,0.37818494005859377,1.6824961573547624e-05,3.131778782338412e-06,9.873912922923633e-05,0.0001958527166621033,1.5070636272636121e-06,2.9963194536642303e-06,0.37810459927734374,1.735490704959375e-05,2.325280294935633e-06,9.547603827675483e-05,0.00020230641185960783,1.4580704543572188e-06,3.099325807564322e-06
