level,-nu-0.01_pressure_bar,-nu-0.01_NH3_vapor_mean,-nu-0.01_NH3_vapor_std,-nu-0.01_NH3_s__mean,-nu-0.01_NH3_s__std,-nu-0.01_NH3_s_p__mean,-nu-0.01_NH3_s_p__std,-nu-0.1_pressure_bar,-nu-0.1_NH3_vapor_mean,-nu-0.1_NH3_vapor_std,-nu-0.1_NH3_s__mean,-nu-0.1_NH3_s__std,-nu-0.1_NH3_s_p__mean,-nu-0.1_NH3_s_p__std,-nu-1.0_pressure_bar,-nu-1.0_NH3_vapor_mean,-nu-1.0_NH3_vapor_std,-nu-1.0_NH3_s__mean,-nu-1.0_NH3_s__std,-nu-1.0_NH3_s_p__mean,-nu-1.0_NH3_s_p__std,-nu-10.0_pressure_bar,-nu-10.0_NH3_vapor_mean,-nu-10.0_NH3_vapor_std,-nu-10.0_NH3_s__mean,-nu-10.0_NH3_s__std,-nu-10.0_NH3_s_p__mean,-nu-10.0_NH3_s_p__std,-nu-100.0_pressure_bar,-nu-100.0_NH3_vapor_mean,-nu-100.0_NH3_vapor_std,-nu-100.0_NH3_s__mean,-nu-100.0_NH3_s__std,-nu-100.0_NH3_s_p__mean,-nu-100.0_NH3_s_p__std,-nu-1000.0_pressure_bar,-nu-1000.0_NH3_vapor_mean,-nu-1000.0_NH3_vapor_std,-nu-1000.0_NH3_s__mean,-nu-1000.0_NH3_s__std,-nu-1000.0_NH3_s_p__mean,-nu-1000.0_NH3_s_p__std
76,3.2479315495312497,0.0008573899124603486,0.00030112653822914905,0.0,0.0,1.6730007595668895e-06,9.723933968434525e-07,3.25589156828125,0.00047507318462157856,0.0002444698275617318,0.0,0.0,1.534693400828868e-06,2.9648058614609765e-06,3.2572686034375,0.00048637802461598767,0.00026837917160016806,0.0,0.0,2.1639038038050354e-06,5.478649321602752e-06,3.5051525896875,0.0007738951259816531,0.00037422101251928405,0.0,0.0,1.6849658280255131e-06,3.612047432502714e-06,6.65258734375,0.002579839293495752,7.064760805777972e-08,0.0,0.0,0.0,0.0,11.643651,0.0025701313265599312,2.817207970523496e-08,0.0,0.0,0.0,0.0
77,3.0102739259374998,0.0008648398503428326,0.00029192755608935223,0.0,0.0,1.767115566920552e-06,1.028000080454053e-06,3.01817717625,0.0004506565789670276,0.00023831624613468677,0.0,0.0,1.6177981786225266e-06,3.1147075014187176e-06,3.0193883339062504,0.0004702694143707049,0.00026184402960684953,0.0,0.0,2.2961690439295655e-06,5.803504568795021e-06,3.2584126146875003,0.0007442726552762906,0.00037255366164950273,0.0,0.0,1.7851074448603426e-06,3.842432059020503e-06,6.3606171875,0.00257897391426377,1.3573423146772183e-08,0.0,0.0,0.0,0.0,11.316636812499999,0.0025750956049887465,3.026419765113101e-08,0.0,0.0,0.0,0.0
78,2.78531583234375,0.0008705573081533658,0.00028326749301252937,0.0,0.0,1.8687660948586426e-06,1.0882208436430491e-06,2.79313046734375,0.0004327118362743931,0.00023994094249711094,0.0,0.0,1.7095025380870807e-06,3.2809500217057875e-06,2.7941969903125004,0.0004599277829656785,0.00026404359574788873,0.0,0.0,2.442411434175797e-06,6.167689845512251e-06,3.0243581117187497,0.0007336858192029468,0.00038661615878471747,0.0,0.0,1.8872740687101339e-06,4.083037437925077e-06,6.07972909375,0.0025794766108738257,2.1530310465515783e-08,0.0,0.0,0.0,0.0,10.999161375,0.002576908921590075,2.2028456711220416e-08,0.0,0.0,0.0,0.0
79,2.5726389301562502,0.000872647201147629,0.0002769582368866116,0.0,0.0,1.9787590221511664e-06,1.1535593555939407e-06,2.580335190859375,0.0004199931111033948,0.00024377949573456804,0.0,0.0,1.8112992908002798e-06,3.4680643218003567e-06,2.581277431328125,0.0004528040350342053,0.00027227380089122716,0.0,0.0,2.6046418439880803e-06,6.579745920577299e-06,2.802583325,0.0007273920747356896,0.0004024782315915403,0.0,0.0,1.998017729493147e-06,4.350009315645796e-06,5.8095588125,0.0025803012263495473,2.1006581240795846e-08,0.0,0.0,0.0,0.0,10.6908503125,0.0025775078168371692,1.3085518076734373e-08,0.0,0.0,0.0,0.0
80,2.371829964140625,0.0008741246810968732,0.0002786722571437041,0.0,0.0,2.098005388063484e-06,1.2246020396517207e-06,2.3793812203125,0.00041077740141554384,0.00024651813682029987,0.0,0.0,1.9250551519801476e-06,3.6826191169075835e-06,2.3802173675000002,0.000448053649153735,0.0002795293450705882,0.0,0.0,2.78497591216254e-06,7.049765064061752e-06,2.592689190234375,0.0007192716251302045,0.0004178512368235333,0.0,0.0,2.1185985043242535e-06,4.646873410846095e-06,5.549761999999999,0.002580933089950122,1.2956395614815583e-08,0.0,0.0,0.0,0.0,10.39135703125,0.002577995140571147,5.102200150998022e-09,0.0,0.0,0.0,0.0
81,2.182480828046875,0.0008759843283478404,0.0002841230510336925,0.0,0.0,2.2275497976806947e-06,1.3020414702340876e-06,2.189863681953125,0.0004020859288684733,0.0002467989715113168,0.0,0.0,2.052926539180594e-06,3.933502904360242e-06,2.19061017625,0.00044575546090709395,0.00028792281853848084,0.0,0.0,2.9856914122667017e-06,7.5890946345107834e-06,2.3942818189062502,0.00070865397135276,0.00043805607788684035,0.0,0.0,2.250053137116085e-06,4.976611737526279e-06,5.3000099375000005,0.0025812985171796755,6.9990604917931364e-09,0.0,0.0,0.0,0.0,10.100366125,0.002578807157580741,1.1764948723806907e-09,0.0,0.0,0.0,0.0
82,2.00418869296875,0.0008756930168601684,0.00028962362709384476,0.0,0.0,2.368579133133153e-06,1.3866532012028627e-06,2.0113828823437503,0.0003938210048690962,0.00024676781285947955,0.0,0.0,2.19745518216822e-06,4.232844078161585e-06,2.012054053671875,0.0004434674044896383,0.0002959956134889081,0.0,0.0,3.2091542024707985e-06,8.209419432015069e-06,2.206973267578125,0.0006986962337177829,0.00046293706799053905,0.0,0.0,2.393531926421094e-06,5.341943487746811e-06,5.059986859375,0.0025815101073822008,4.656204177700012e-09,0.0,0.0,0.0,0.0,9.81759078125,0.002579779926687479,1.3739561771967306e-09,0.0,0.0,0.0,0.0
83,1.836556329453125,0.000869144743293873,0.0002919748614908974,0.0,0.0,2.5224602405558016e-06,1.479286575999971e-06,1.8435439292968752,0.0003876003457007755,0.0002496920355911047,0.0,0.0,2.361958878161174e-06,4.597908813821463e-06,1.84415281640625,0.00043726178863289536,0.00030280161057328687,0.0,0.0,3.4579179053671545e-06,8.922807946705516e-06,2.030380997578125,0.0006886153263149027,0.0004890419689432289,0.0,0.0,2.5504957119861164e-06,5.746881859872471e-06,4.8293876365625,0.0025816630811896176,3.926404165829185e-09,0.0,0.0,0.0,0.0,9.54276553125,0.0025805867451708766,8.56657790040777e-10,0.0,0.0,0.0,0.0
84,1.679191311484375,0.0008563888755597872,0.0002959694810615572,0.0,0.0,2.690743553444008e-06,1.5809211639292531e-06,1.6859564956250002,0.0003842851099789186,0.0002545878602730869,0.0,0.0,2.550563736144801e-06,5.0515610619044086e-06,1.686514467890625,0.00042800544920100947,0.00030852924018999895,0.0,0.0,3.734592278843562e-06,9.741531043186542e-06,1.8641264995312499,0.0006748434673972952,0.0005044059434188143,0.0,0.0,2.722555176236457e-06,6.1960841108984775e-06,4.607916375,0.0025817614834522827,2.3533131271038555e-09,0.0,0.0,0.0,0.0,9.27564278125,0.0025810968207661063,4.6165749031888663e-10,0.0,0.0,0.0,0.0
85,1.531706283046875,0.0008421622023743111,0.00030297110087119597,0.0,0.0,2.8752192236538577e-06,1.6927052542563297e-06,1.538236404375,0.00037948526652780855,0.00025750118053535054,0.0,0.0,2.768328056132938e-06,5.622320996336841e-06,1.5387527719531249,0.00041480639632209205,0.00031153229337101053,0.0,0.0,4.041757851653136e-06,1.0675156184239544e-05,1.7078369017968749,0.0006497493326314725,0.000502313018304123,0.0,0.0,2.911297118030184e-06,6.693202576760745e-06,4.395284703125,0.0025817991790827366,5.516673759479293e-09,0.0,0.0,0.0,0.0,9.01598934375,0.0025814047942403703,3.219837355011899e-10,0.0,0.0,0.0,0.0
86,1.393718441953125,0.0008283025765122148,0.00031062784342547476,1.1499755847481611e-44,2.133277792063159e-43,3.0779912520984e-06,1.816036269194382e-06,1.400003279765625,0.0003693691828557348,0.00025952390986375476,5.177797825680199e-46,1.3844443731030417e-44,3.021218868753654e-06,6.34412432798789e-06,1.40048706484375,0.0003985553522088594,0.00030996571098154696,1.0089348943138682e-46,4.510965852572275e-45,4.3819797165062515e-06,1.1731919893995678e-05,1.56114356125,0.0006154689978611714,0.0004857449076975243,0.0,0.0,3.1184599882762327e-06,7.240871223922596e-06,4.191211265625,0.0025818616963224485,7.579861046179157e-09,0.0,0.0,0.0,0.0,8.7635845,0.002581593721057288,3.095236031352875e-10,0.0,0.0,0.0,0.0
87,1.2648504874609374,0.0008162497890880331,0.000320150540061813,2.9320348677993174e-43,2.7978140363466872e-42,3.3014682431655727e-06,1.952442243582439e-06,1.2708819503515625,0.00035544099961407484,0.00026324864389156707,1.7137880218692514e-45,3.4939917320605417e-44,3.3162815425530385e-06,7.256934565820379e-06,1.2713424344921875,0.00038364569472469157,0.0003103373611576617,2.0879347118439774e-45,5.584421228459859e-44,4.757676826003275e-06,1.2916326517364053e-05,1.4236831545312498,0.000578503567896405,0.0004565573875840635,0.0,0.0,3.3457245884523434e-06,7.839776866615809e-06,3.9954208245312497,0.002581889594323002,8.839414603624251e-09,0.0,0.0,0.0,0.0,8.51821846875,0.0025817220198223368,3.883245039229014e-10,0.0,0.0,0.0,0.0
88,1.1447308361328126,0.0008064730447658803,0.0003289072396241378,1.1338755393780311e-27,1.4607303906240743e-26,3.548421403309021e-06,2.1038125044657717e-06,1.150502710546875,0.0003413171765569132,0.0002667653667321377,6.2842138824154414e-30,2.0340957506925295e-28,3.662460922406565e-06,8.40875838749886e-06,1.1509482068359373,0.0003729729447750287,0.00032290842382684347,3.821184922456754e-30,1.4266649447545458e-28,5.171577938430601e-06,1.4232089691963999e-05,1.2950966165625,0.0005403053225927579,0.0004235208773324562,9.03837509489507e-47,2.4649870625328657e-45,3.595419393314019e-06,8.491975785422936e-06,3.80764425,0.0025818413177039474,3.171905999832919e-08,0.0,0.0,0.0,0.0,8.27969003125,0.0025818070336245,4.803270784961639e-10,0.0,0.0,0.0,0.0
89,1.0329924384375,0.0007963775001262548,0.0003327187449219031,4.935129363504683e-26,8.814074311207912e-25,3.821993846372606e-06,2.2719904008474873e-06,1.0385004099609376,0.0003264978824881837,0.0002686917063663122,4.9760459109056746e-27,2.0725293890850287e-25,4.069830439762013e-06,9.853596346857335e-06,1.0389389823828126,0.0003585258717648685,0.000336422442136141,3.7567335071447274e-29,1.0366329946982412e-27,5.626278597680226e-06,1.5678801790500277e-05,1.1750304118359376,0.000501662523169216,0.00038063235917220136,1.0349289808270937e-44,2.6805817706241726e-43,3.870187820458071e-06,9.20028404069256e-06,3.6276178281250004,0.002581953231943771,5.211529360980556e-08,0.0,0.0,0.0,0.0,8.04780584375,0.0025818240251392127,1.0051570437720142e-09,0.0,0.0,0.0,0.0
90,0.9292731931640625,0.0007840648023848189,0.0003281532937199712,2.8053695537441486e-12,6.055894822927385e-11,4.125988252667412e-06,2.459944575155075e-06,0.9345158508984375,0.00030809149783272006,0.0002679356532560984,1.8016281613523236e-14,5.915115191623694e-13,4.549804533686063e-06,1.1657815074853379e-05,0.9349543441015624,0.0003294610708744585,0.0003282030408880846,6.360945308530994e-16,2.8439899537787497e-14,6.126284948272857e-06,1.7266660345431358e-05,1.063135111953125,0.0004634538999416691,0.0003256308741702592,1.3444838219382362e-30,5.704068306813062e-29,4.172917735690757e-06,9.96806790723413e-06,3.45508328125,0.002581992884282954,4.9063297525303734e-08,0.0,0.0,0.0,0.0,7.82237946875,0.0025819187039742247,9.560489426003548e-10,0.0,0.0,0.0,0.0
91,0.8332175460546876,0.0007725536252764869,0.00032235342270857923,2.1020058242681507e-07,4.505819792742834e-06,4.4646881908647626e-06,2.669481819485904e-06,0.8381948974609374,0.0002857898946258501,0.0002631333697007036,3.187625691653005e-11,7.654012199738651e-10,5.113479507964544e-06,1.3895177381359392e-05,0.8386391451171874,0.0002948237674663687,0.0003019935534862224,2.5597604743729383e-08,1.1429173591131258e-06,6.6743677046574455e-06,1.8991533199981273e-05,0.9590665950390626,0.0004274686269527592,0.00027908043751426377,1.783426431932337e-26,5.91248387300257e-25,4.5067437553929775e-06,1.0800023431718586e-05,3.289787765625,0.002582391613279469,5.9751398620357e-08,0.0,0.0,0.0,0.0,7.603230343750001,0.0025818255245685577,2.4107264605591807e-09,0.0,0.0,0.0,0.0
92,0.7444764502343749,0.000723029318593035,0.00022145146629489438,3.802062599785963e-05,0.00013980412122869312,4.843148094948902e-06,2.9048803880279474e-06,0.749190400546875,0.000252801708559673,0.0002113299437534457,7.363670963085622e-06,7.262960549723072e-05,5.7751172180868924e-06,1.668701743116074e-05,0.749644758125,0.0002522817914832558,0.00023263693337029746,9.357438758472495e-06,7.822720577038562e-05,7.277334164808098e-06,2.0876666520406966e-05,0.862486322265625,0.00039779524044934077,0.0002487832026011727,2.7947836225086383e-16,8.765071165097756e-15,4.876211089604047e-06,1.170919728624588e-05,3.1314834531250004,0.002582428781897761,6.348412568123816e-08,0.0,0.0,0.0,0.0,7.3901836875,0.0025819194567156954,6.497817913030008e-09,0.0,0.0,0.0,0.0
93,0.6627151361328125,0.0004741963884080178,3.962096157031001e-05,0.00026915140566276745,0.0002920406545558003,5.206192845321311e-06,3.0230749368618124e-06,0.6671581792578124,0.00020624092685011419,0.00013173526969412907,2.5933555611506013e-05,0.0001527869903862576,6.3961953719947285e-06,1.9085522534769144e-05,0.6676257292187501,0.00019714756469147688,0.00013681001648999206,3.054855018921571e-05,0.00015785454484711967,7.778131339504248e-06,2.1963055463637666e-05,0.773058904453125,0.00037323112165177006,0.0002396108772150259,3.4212837089440556e-07,8.762952610627442e-06,5.28585451624157e-06,1.2706219944346563e-05,2.979928203125,0.0025778751804027707,1.4467302650118574e-07,0.0,0.0,0.0,0.0,7.1830699375,0.002582200006232597,9.79445167572436e-09,0.0,0.0,0.0,0.0
94,0.5876012690039063,0.00021560425079223932,1.0638354869998737e-05,0.0005183904702817017,0.00033125407915460237,5.233389489831097e-06,2.89960401718658e-06,0.5917617418164063,0.0001487654407228547,6.101571324097618e-05,5.267013531111357e-05,0.00020212349788196693,6.687820921976746e-06,1.973227562750981e-05,0.5922426507617188,0.00014111867160045223,6.125622623175369e-05,5.5276542225458534e-05,0.00021354539673689243,7.936484246109675e-06,2.1554989105872982e-05,0.6904561478125,0.00034710430170707695,0.0002101678780305534,7.162819142131248e-06,6.743856013348448e-05,5.734091337351448e-06,1.3731174199223478e-05,2.834887421875,0.0025351337847532704,1.0319499114814437e-06,0.0,0.0,0.0,0.0,6.981724250625001,0.0025801970305619763,8.733098421820748e-08,0.0,0.0,0.0,0.0
95,0.5187854418164063,8.874892165113124e-05,5.1597235508459945e-06,0.0006535607242549304,0.00036992395471887885,4.861138914179719e-06,2.6847145811850853e-06,0.5226618774023437,8.329303958817036e-05,1.8371705984651484e-05,8.213981745570237e-05,0.00023282725812252068,6.4261600812720415e-06,1.8453209662436332e-05,0.5231544827929687,8.324350073598908e-05,2.059582776323275e-05,8.139701619265404e-05,0.0002474252989883087,7.649454504999438e-06,1.9789788086578675e-05,0.6143502600390625,0.00028296395977304203,0.00012582124333292323,3.967755174525905e-05,0.00014491229857077945,6.111536272550611e-06,1.411033546909507e-05,2.696143796875,0.0022727599625941364,5.664240726879458e-06,0.0,0.0,0.0,0.0,6.78598858875,0.0025581133471569047,6.222319329641989e-07,0.0,0.0,0.0,0.0
96,0.4559266621484375,3.399842671205988e-05,2.3654666917738138e-06,0.0007312102826326736,0.00041689586929584416,4.2436807468675396e-06,2.382351995533462e-06,0.45952977810546874,3.497951687768364e-05,3.9272263617469455e-06,9.817457665209998e-05,0.0002523426171547046,5.545767071205011e-06,1.5650332289636986e-05,0.4600315441796875,3.5948059418387855e-05,4.9196260123043535e-06,0.00010732640733568433,0.00027211526158415046,6.881214146551624e-06,1.7086278634165056e-05,0.5444341699804687,0.0001674973885365034,4.491583792416313e-05,9.267945377240684e-05,0.00019810681510630104,5.968805502692165e-06,1.3118666947632488e-05,2.56357716421875,0.0013367987193050794,1.1220292940457637e-05,0.0,0.0,0.0,0.0,6.595724221875001,0.002388730621547438,9.345312030781061e-07,0.0,0.0,0.0,0.0
97,0.39870376052734374,1.1986628328486404e-05,9.952310097968496e-07,0.0007897824064057204,0.00045650412534575715,3.450843985632446e-06,1.9736233746932197e-06,0.40205145972656253,1.2808204668090184e-05,1.0125903375075191e-06,0.0001036328182127118,0.0002678470619295125,4.269272800293785e-06,1.1882919616756234e-05,0.4025620303515625,1.3391676002584062e-05,1.375793535991067e-06,0.0001272360815151138,0.00030236765737239,5.615609844435431e-06,1.3675642618442741e-05,0.4804150217578125,7.766995151814626e-05,1.1060408884136699e-05,0.00012270953956684762,0.00022919474309585143,4.9029861513612805e-06,1.098394983488486e-05,2.4371040701562503,0.0003928083337232238,5.117883892126039e-06,0.0,0.0,0.0,0.0,6.41085205,0.0015220358574879356,2.56891032787263e-06,0.0,0.0,0.0,0.0
98,0.346809710234375,3.903522413452265e-06,4.0685308773951656e-07,0.0008570240998160443,0.0005011518981141351,2.4932747693213742e-06,1.4581026343963927e-06,0.3499217732226563,4.2383390061786485e-06,4.1358375517876015e-07,0.00010380545102510705,0.0002730258409894325,2.802690859741521e-06,7.6238759799596224e-06,0.3504446760351562,4.508156874749148e-06,5.543891201578091e-07,0.00013971198399920207,0.00032674053091607185,3.929593414987998e-06,9.52391043194539e-06,0.42200777287109376,3.18037731512959e-05,2.9447049725929194e-06,0.00012717247304404588,0.00026650206555434803,3.2376631415010157e-06,8.040326457561834e-06,2.316563171875,7.104188674566103e-05,7.127187680461636e-07,0.0,0.0,0.0,0.0,6.23130134875,0.0003620477217482403,2.6404102921132752e-06,0.0,0.0,0.0,0.0
99,0.30001455126953125,1.2983182811581174e-06,2.1879742558599166e-07,0.0008884986538068915,0.0005304801165370469,1.337176140793872e-06,7.998070407363605e-07,0.302947968828125,1.5080231541944044e-06,2.523648319716585e-07,8.188905919636916e-05,0.00020910878829461982,1.2600139605203377e-06,3.2937923922925373e-06,0.3034946057324219,1.6604504396013908e-06,3.2487605129055274e-07,0.00012555550604746222,0.00030800768538047883,1.926057980926003e-06,4.765540637829843e-06,0.3690681448828125,1.4114456881998194e-05,1.9427806272664516e-06,8.994677422604995e-05,0.0002700546065775246,1.380132237518215e-06,4.194789835719507e-06,2.201781743359375,1.3909474381762266e-05,8.904361873309908e-08,0.0,0.0,0.0,0.0,6.056881099687501,3.5075458087703734e-05,3.49520901096673e-06,0.0,0.0,0.0,0.0
