level,-nu-0.01_pressure_bar,-nu-0.01_H2O_mean,-nu-0.01_H2O_std,-nu-0.01_H2O_l__mean,-nu-0.01_H2O_l__std,-nu-0.01_H2O_l_p__mean,-nu-0.01_H2O_l_p__std,-nu-0.1_pressure_bar,-nu-0.1_H2O_mean,-nu-0.1_H2O_std,-nu-0.1_H2O_l__mean,-nu-0.1_H2O_l__std,-nu-0.1_H2O_l_p__mean,-nu-0.1_H2O_l_p__std,-nu-1.0_pressure_bar,-nu-1.0_H2O_mean,-nu-1.0_H2O_std,-nu-1.0_H2O_l__mean,-nu-1.0_H2O_l__std,-nu-1.0_H2O_l_p__mean,-nu-1.0_H2O_l_p__std
77,3.0149405182734377,5.518713709406256e-05,7.214595389957861e-06,1.6220600230799902e-05,0.0001003010736134587,2.1685159423232848e-07,1.1207910198847874e-06,3.0175486714406246,5.933858208259153e-05,5.313256718974708e-06,6.047519142611925e-06,5.089754436767051e-05,5.80107332585763e-08,4.677946046998173e-07,3.0219894128328124,5.787769643701722e-05,8.209190905230227e-06,1.706397945441365e-05,0.00010341479540196399,2.209638256888951e-07,1.084145544670583e-06
78,2.7894563918796873,3.274157515144907e-05,3.196454608543246e-06,1.3688519936961414e-05,8.923225050609247e-05,2.0408195926299335e-07,1.0510957400552155e-06,2.792180521125,3.504802374265637e-05,2.298580680561613e-06,5.006671070488168e-06,4.369134259171202e-05,5.179510683419243e-08,4.2629962630560675e-07,2.7964704063312498,3.483986570591696e-05,3.412000558455226e-06,1.4787103150889962e-05,9.136723221238704e-05,2.0689049543671533e-07,1.0141225753892307e-06
79,2.576335711372656,1.878268433807989e-05,1.2472609521952173e-06,1.1599032653803376e-05,8.00729783330729e-05,1.9452797353757149e-07,9.934319997494177e-07,2.579165622803906,2.0001862275344138e-05,9.065607740194276e-07,4.106594517613448e-06,3.768615499294453e-05,4.689906985687136e-08,3.9116956950765485e-07,2.5832904560218752,2.0153051206466444e-05,1.2361388818800897e-06,1.2809442321648866e-05,8.158570035781566e-05,1.9557369310147388e-07,9.57627990232601e-07
80,2.3751524061484375,1.0366971360110711e-05,4.2835612506382e-07,1.0116714002743656e-05,7.313371767861205e-05,1.8781278899365182e-07,9.46057058920692e-07,2.3780817711046875,1.1010503792922464e-05,3.2007938021949707e-07,3.4781127473268124e-06,3.3114243798371365e-05,4.3187464503476474e-08,3.6163381399728844e-07,2.3820237820398438,1.1179176451228158e-05,4.022165747087483e-07,1.1294274181516294e-05,7.360404838191411e-05,1.8685059607557945e-07,9.121048268664494e-07
81,2.1854789315617187,5.489336111137391e-06,1.4502762864029539e-07,9.098028351315846e-06,6.782020132599344e-05,1.8321317749171167e-07,9.070055245660897e-07,2.1884958892703126,5.828919767345724e-06,1.0746986533586966e-07,2.9905217794964828e-06,2.9411609312860306e-05,4.0298679168143064e-08,3.367312383427248e-07,2.1922502203789063,5.9460378836161e-06,1.3283386077277971e-07,1.023758306357981e-05,6.764931021528128e-05,1.8019321897442647e-07,8.74677030768751e-07
82,2.0068913186382815,2.789274508552353e-06,6.023641684348799e-08,8.386461594535013e-06,6.372005305896458e-05,1.8016362973767912e-07,8.745530094107665e-07,2.0099764696734375,2.966502475982793e-06,4.51132638494916e-08,2.573909687836391e-06,2.6379232928714053e-05,3.805853094436471e-08,3.1591022318158204e-07,2.013550867938281,3.0376868991510266e-06,5.365999994387313e-08,9.509637596986438e-06,6.379310793165156e-05,1.7502627023225442e-07,8.427243433996332e-07
83,1.8389779308585936,1.3615959470612892e-06,3.044639871469646e-08,7.9238698513843e-06,6.063652867849677e-05,1.7829403800136854e-07,8.473083547489442e-07,1.8421095003226562,1.4516582672460742e-06,2.2818941158099585e-08,2.228771308222802e-06,2.3972337629950023e-05,3.63925689497815e-08,2.986262555855014e-07,1.8455156043164063,1.4923760754228965e-06,2.5782473952862095e-08,9.034988541803955e-06,6.140191705922595e-05,1.709345065870095e-07,8.14267732181583e-07
84,1.6813413788523437,6.383042348350187e-07,1.4792671949732248e-08,7.705313776727501e-06,5.848788000852687e-05,1.7729965738284188e-07,8.24123964067214e-07,1.6844979552742188,6.821999664964906e-07,1.1916726793791893e-08,1.9635279268349456e-06,2.2087990906392408e-05,3.522241705907727e-08,2.8426985611857434e-07,1.6877470735148437,7.04430284137203e-07,1.2596429442781284e-08,8.760225137535496e-06,5.997072785762212e-05,1.6759012156278563e-07,7.879869555555714e-07
85,1.5335941391726562,2.866969220077209e-07,6.586631197070448e-09,7.718113184938702e-06,5.709228559818324e-05,1.7686198327080837e-07,8.037425448402201e-07,1.5367552999429688,3.0716534366053594e-07,5.7913804686773e-09,1.7785233138924493e-06,2.0663831913168868e-05,3.445294530172825e-08,2.7230125739667366e-07,1.5398578156679688,3.18678265715846e-07,5.986733135405823e-09,8.667850616005275e-06,5.926045888915898e-05,1.647300323331759e-07,7.630521138171555e-07
86,1.3953558577304688,1.229719359791126e-07,2.6552856106833487e-09,7.926820902305066e-06,5.629963425485081e-05,1.7666487195418866e-07,7.849447328062061e-07,1.3985020945,1.3207250745987052e-07,2.5288191879874272e-09,1.6603559741073949e-06,1.9609838381563874e-05,3.3983286646810716e-08,2.622478859527304e-07,1.4014676557242187,1.3773007807220238e-07,2.67532744700751e-09,8.739943370579896e-06,5.888085643535719e-05,1.6210153822067315e-07,7.390035780856432e-07
87,1.2662515783203125,5.0142136814752545e-08,1.0772253135447622e-09,8.311839740999653e-06,5.609384083218047e-05,1.7643047289504208e-07,7.666642302793294e-07,1.269364276764453,5.4012721021248214e-08,9.941639615503318e-10,1.5920984544531894e-06,1.8825942518546432e-05,3.372894230568692e-08,2.537159403501678e-07,1.2722019105902342,5.664216529245536e-08,1.1370389363243302e-09,8.914253994816215e-06,5.8245927601483135e-05,1.594648330662229e-07,7.158606667366883e-07
88,1.1459109694007812,1.934916591528335e-08,4.45780862612327e-10,8.850683239092617e-06,5.641528027150272e-05,1.758942590213191e-07,7.48122122768173e-07,1.1489726534207032,2.091492075650958e-08,3.6170336285163007e-10,1.5641468249280165e-06,1.827432731224092e-05,3.362880284012437e-08,2.464199410448942e-07,1.1516906348558593,2.206411685017784e-08,4.654450180681485e-10,9.12093960626963e-06,5.726006193484227e-05,1.566633391581605e-07,6.940293125567978e-07
89,1.0339686764972658,7.031268093611321e-09,1.804641661030001e-10,9.474673709406321e-06,5.67252056667956e-05,1.7480354537442853e-07,7.286209043996944e-07,1.0369632691503907,7.62854688841852e-09,1.2509643156555846e-10,1.5723521958825138e-06,1.791056974391693e-05,3.3633793558992093e-08,2.4011481773155086e-07,1.0395688605523437,8.100081988666742e-09,1.8414218861000638e-10,9.369470563715838e-06,5.644730539123971e-05,1.5363950246098268e-07,6.736397636614284e-07
90,0.9300644389921875,2.3932845391139156e-09,6.892201268640081e-11,1.015853259806891e-05,5.705920858891401e-05,1.7300338699556322e-07,7.082095423916227e-07,0.9329774441726563,2.6065453980822496e-09,4.232371857336322e-11,1.6211275491615185e-06,1.773709479178101e-05,3.369733592944046e-08,2.346512149545067e-07,0.9354765835902343,2.7867666892167355e-09,6.925408853320582e-11,9.695287614925387e-06,5.6113290149151616e-05,1.5031841691808465e-07,6.543607026395535e-07
91,0.8338428776558593,7.580795563830179e-10,2.4903963316139728e-11,1.0907144404284033e-05,5.739719834240526e-05,1.7035695854026607e-07,6.865825855342321e-07,0.836661017507422,8.285866388765828e-10,1.4324391564036394e-11,1.7270470781317319e-06,1.7718976269766443e-05,3.3764548627880304e-08,2.2981510530906737e-07,0.8390588233683595,8.929815124150698e-10,2.4629321153487533e-11,1.0102519296793356e-05,5.634785836673739e-05,1.4656039109912856e-07,6.351142369172165e-07
92,0.7449541233558593,2.2200846391026707e-10,8.41710457767818e-12,1.1848586866952804e-05,5.860874908720545e-05,1.6672006034858265e-07,6.639432145916064e-07,0.7476654383601563,2.435925256587951e-10,4.56395821590812e-12,1.9128282202822386e-06,1.796604881055385e-05,3.374734208028778e-08,2.253504310576407e-07,0.7499658049179688,2.646519100866357e-10,8.219009050156321e-12,1.0638192741198207e-05,5.762242544335317e-05,1.4220478386659425e-07,6.145080856691665e-07
93,0.6630541286816406,5.964497315482861e-11,2.8511584871917158e-12,1.3292674408404723e-05,6.192135299603964e-05,1.617131508252806e-07,6.382184676703217e-07,0.6656465805070313,6.557989806567355e-11,1.4051802823027687e-12,2.241282243277819e-06,1.8855952793127143e-05,3.352104229806e-08,2.2075371251886084e-07,0.6678538770843749,7.204652645035476e-11,2.7208388963597083e-12,1.1664741890754736e-05,6.125576299819633e-05,1.370153619332229e-07,5.904822396612889e-07
94,0.5878065956892579,1.461269115506699e-11,8.335640103672683e-13,1.5406808150580477e-05,6.768305653890206e-05,1.5432247636300648e-07,6.047611032282657e-07,0.5902694283529297,1.6119389055378396e-11,4.258021685097921e-13,2.784744111247401e-06,2.079794192735944e-05,3.282877726670577e-08,2.1468895930303594e-07,0.5923864237169922,1.787555783295744e-11,8.150106020116787e-13,1.3468720989426418e-05,6.790608523946425e-05,1.3006370182377376e-07,5.58584034074406e-07
95,0.5188734116261718,3.194824202044054e-12,2.0730215970039298e-13,1.8151534994234456e-05,7.584049615497428e-05,1.431843841977324e-07,5.58416426026648e-07,0.5211988904818359,3.5380003785868974e-12,1.086113891050287e-13,3.5718794993716085e-06,2.4299667248088212e-05,3.126386423765771e-08,2.0486577808901431e-07,0.5232228065978516,3.949680818805248e-12,2.057484182966241e-13,1.5955265552948187e-05,7.644333654132015e-05,1.1986596607841837e-07,5.129777371041693e-07
96,0.45591690526894535,6.165167687404252e-13,4.573621266619503e-14,2.148255430250255e-05,8.59943526846829e-05,1.2688731660274944e-07,4.939130612758751e-07,0.45809890410722653,6.850866397220328e-13,2.468195551450612e-14,4.559778084989794e-06,2.939715799821524e-05,2.8342328327002835e-08,1.8805346019910642e-07,0.4600258044570313,7.727376163645388e-13,4.549704724809581e-14,1.8797204294212426e-05,8.503833680967047e-05,1.0497322388414395e-07,4.48453608283708e-07
97,0.3986104717072265,1.0371128810939412e-13,8.831320162350349e-15,2.5344877616747558e-05,9.804949647921471e-05,1.0388016640979346e-07,4.0595299839428317e-07,0.40064390932265626,1.1559076671185747e-13,4.7389946568601546e-15,5.695626263058189e-06,3.656372300894292e-05,2.3589045163023172e-08,1.604494837002567e-07,0.40247263591816407,1.3216379129039067e-13,8.492990483609338e-15,2.209053190666539e-05,9.536418012628066e-05,8.426250619265621e-08,3.616026537713786e-07
98,0.34666262460449215,1.5793445269575607e-14,1.4195427002011304e-15,2.8091881648621408e-05,0.00010805903830307701,7.249499043397142e-08,2.8879144904750594e-07,0.3485465032951172,1.774707635880733e-14,6.652796005002796e-16,6.513989886475375e-06,4.4097966877601144e-05,1.6556398388238035e-08,1.1749171049033165e-07,0.3502828363525391,2.0893398340300635e-14,1.3459818830183933e-15,2.3635890943399355e-05,0.0001017929839383583,5.631274521836008e-08,2.482540194585045e-07
99,0.29994298614326176,3.082065477293932e-15,3.556094336811157e-16,2.237982370659112e-05,9.664380997482445e-05,3.36660347745078e-08,1.4586638490789026e-07,0.3016746823383789,3.4395253074296093e-15,1.9746884537765714e-16,4.998456566337335e-06,3.938299255841198e-05,7.517427162333455e-09,5.932700177395444e-08,0.3033674467383789,4.620594072088097e-15,4.2218970903816144e-16,1.542721861684279e-05,7.601014854864677e-05,2.318730801818089e-08,1.1429365360170579e-07
