level,-kappa-0.01_pressure_bar,-kappa-0.01_theta_mean,-kappa-0.01_theta_std,-kappa-0.1_pressure_bar,-kappa-0.1_theta_mean,-kappa-0.1_theta_std,-kappa-1.0_pressure_bar,-kappa-1.0_theta_mean,-kappa-1.0_theta_std
64,7.277107557959375,160.69294548477174,0.5368049316519116,7.279310514190626,160.2733565310669,0.5320908806890325,7.28799389190625,160.44272905876159,0.287647217318864
65,6.848314649303124,160.22950894714356,0.4880951558302071,6.8504630220875,159.9475735471344,0.42346546562404186,6.8589402536875,160.1371734174347,0.22606238524970368
66,6.438047367425,159.9925869089508,0.45109032844871705,6.4400665437999995,159.80486424263,0.3995478009965215,6.448227444721875,159.91666768669128,0.18894711284619442
67,6.04604580196875,159.87118419929504,0.3757102175354001,6.04782827069375,159.76880011138917,0.37287213500596295,6.055648743221875,159.79010504066468,0.17151859343535386
68,5.67200353108125,159.80029987571717,0.2899430915000345,5.673545684806251,159.78615400497438,0.3032047209880711,5.681002348093751,159.72048000030517,0.183369893820075
69,5.315333664840625,159.73360741516115,0.2141389921625078,5.316774360753126,159.76753586753844,0.2288651278995844,5.323804156706251,159.67327238685607,0.20629776524188473
70,4.975304351623437,159.67408422424316,0.15450753764274539,4.976783503178125,159.7350499195099,0.16763910577207694,4.98335375144375,159.6581531150055,0.20522832783406866
71,4.6512546837890625,159.62491391677855,0.11713782111833666,4.652857015593749,159.70627293914794,0.12240838243580685,4.658972562715625,159.6580279940033,0.1865885848043301
72,4.342638660451563,159.5837497215271,0.094032731678645,4.34440820383125,159.68708868171692,0.08687243227473719,4.350100964121875,159.6637001525116,0.16322268889412572
73,4.048974019882812,159.54160124443055,0.08133730335207143,4.050931227270312,159.67416879089356,0.05977580127149321,4.056254741182813,159.66971614631652,0.13912599424001398
74,3.7698050786609376,159.49443451530456,0.07777883509334312,3.7719508047500003,159.66218581558226,0.044694015499175364,3.776971521278125,159.66953940940857,0.11721716702423088
75,3.5046932347046873,159.4460490827179,0.07811035644740232,3.507013979434375,159.6490688284302,0.0412959653824981,3.5117970909375,159.66137567359925,0.09922361647067533
76,3.253212143096875,159.40382484138487,0.07642923524901273,3.2556872378796875,159.63240032157898,0.0446292930235373,3.2602842362078124,159.64794684463502,0.08608978131503252
77,3.0149405182734377,159.37388416000366,0.07090270753572506,3.0175486714406246,159.6151877430725,0.050614127055250056,3.0219894128328124,159.6354274569702,0.0761715347333311
78,2.7894563918796873,159.35736481262208,0.06164920911993463,2.792180521125,159.60250923454285,0.05237324538236935,2.7964704063312498,159.62689035560606,0.06677906447720577
79,2.576335711372656,159.35182097625733,0.05282884086930884,2.579165622803906,159.59983814064026,0.04838027171526281,2.5832904560218752,159.62290169929506,0.05967765661650564
80,2.3751524061484375,159.3482953202057,0.04581514912409247,2.3780817711046875,159.59919644226073,0.04366225171820782,2.3820237820398438,159.62184906402587,0.05758646395079896
81,2.1854789315617187,159.33873870712281,0.04215691026716074,2.1884958892703126,159.5910368925476,0.04376546180463465,2.1922502203789063,159.6205384448242,0.06022816493663597
82,2.0068913186382815,159.3251677245331,0.042025200020500954,2.0099764696734375,159.57774283958435,0.0465239555670656,2.013550867938281,159.6193720513916,0.06520074475575661
83,1.8389779308585936,159.3127077230072,0.043596593236716746,1.8421095003226562,159.56385207969666,0.04918417150818293,1.8455156043164063,159.6195004296112,0.07027444216827675
