level,-kappa-0.01_pressure_bar,-kappa-0.01_NH3_mean,-kappa-0.01_NH3_std,-kappa-0.01_NH3_s__mean,-kappa-0.01_NH3_s__std,-kappa-0.01_NH3_s_p__mean,-kappa-0.01_NH3_s_p__std,-kappa-0.1_pressure_bar,-kappa-0.1_NH3_mean,-kappa-0.1_NH3_std,-kappa-0.1_NH3_s__mean,-kappa-0.1_NH3_s__std,-kappa-0.1_NH3_s_p__mean,-kappa-0.1_NH3_s_p__std,-kappa-1.0_pressure_bar,-kappa-1.0_NH3_mean,-kappa-1.0_NH3_std,-kappa-1.0_NH3_s__mean,-kappa-1.0_NH3_s__std,-kappa-1.0_NH3_s_p__mean,-kappa-1.0_NH3_s_p__std
81,2.175456777874219,0.0006508270571992034,0.0001833879548505881,0.0,0.0,1.5838111780198005e-06,7.01059159026029e-07,2.176745719496875,0.0006329057043524517,0.0001910480449418414,0.0,0.0,1.5549612545525804e-06,7.344637103256816e-07,2.1779363265640628,0.0006202186477150826,0.00015974076458904446,0.0,0.0,1.4850363573793857e-06,6.603270393446755e-07
82,1.9970354991820312,0.000633560079394083,0.00018383262965244112,0.0,0.0,1.6842604335820966e-06,7.468437398823005e-07,1.9983027261750002,0.0006183475318855199,0.00019563181011678985,0.0,0.0,1.6535144501457922e-06,7.823965133180725e-07,1.9993893357515626,0.0006037683007685701,0.00016089326728845182,0.0,0.0,1.5790157815141016e-06,7.032632050987651e-07
83,1.829329424103125,0.0006285998153602123,0.00018571893515439178,0.0,0.0,1.7938313576610199e-06,7.969814644903585e-07,1.8305741342406252,0.0006157821826965665,0.00020086889512457173,0.0,0.0,1.760999086382924e-06,8.348195986031796e-07,1.8315613563093749,0.0005996129084775749,0.00016370379595378678,0.0,0.0,1.6815115901940203e-06,7.502479454434815e-07
84,1.671938426825,0.0006296698159261723,0.00018818904480866468,0.0,0.0,1.913654960304427e-06,8.520502819200683e-07,1.673159634960156,0.0006189459199333214,0.0002055771494373102,0.0,0.0,1.8785184144002188e-06,8.92311058176664e-07,1.6740518820109376,0.0006015045227114751,0.00016701413987126252,0.0,0.0,1.7935841091494354e-06,8.018205863082154e-07
85,1.524470215453125,0.0006323540566826705,0.00019138693996749952,0.0,0.0,2.0450251791862683e-06,9.127196616261841e-07,1.5256667589929689,0.0006235086100138141,0.0002102930100193883,0.0,0.0,2.007333826052502e-06,9.555401467383063e-07,1.5264684386835936,0.000604521754928719,0.00017023990036135145,0.0,0.0,1.9164426038119586e-06,8.585972708849542e-07
86,1.3865386533835937,0.000636170851765637,0.00019494046272224683,3.9170566038194827e-45,1.8802215650433184e-43,2.189421180300144e-06,9.797889856254806e-07,1.3877093167546874,0.0006291191036369128,0.0002152407638503125,3.0571007557403076e-45,1.3238800680879246e-43,2.148894425078538e-06,1.0253090766785035e-06,1.388424821313281,0.0006080910944555944,0.00017318939685176962,2.134913242860467e-45,1.1885685815156682e-43,2.051467374256788e-06,9.213114528070149e-07
87,1.2577631828949218,0.0006399817741379956,0.0001983794656091003,1.137566806586872e-43,9.473195338946294e-43,2.3485601871027484e-06,1.0541732722660613e-06,1.2589066252917969,0.0006346618511885754,0.000219603569819116,8.274178378673995e-44,6.281751134578414e-43,2.3048770380123075e-06,1.102518663959561e-06,1.259540490609375,0.0006115542309406737,0.00017648659751451142,7.917863211657803e-44,6.502055395912206e-43,2.20026583279207e-06,9.908141704707858e-07
88,1.1377684990421875,0.0006426653666724451,0.00020173038717675136,1.7302413077207235e-28,8.702332883051292e-27,2.5244295321044776e-06,1.1370305374843315e-06,1.1388832649101563,0.0006387859189303708,0.00022323702233015809,1.0877994570375815e-28,5.798776096303257e-27,2.4772268493467207e-06,1.1883006593517805e-06,1.1394402623753905,0.0006139885733065603,0.0001800948726559906,8.698435193696341e-29,4.465694561006095e-27,2.3646953657762994e-06,1.0681562038701972e-06
89,1.0261850179664063,0.0006440456745648407,0.0002045267757645637,7.847094784863642e-27,6.684333106694904e-25,2.719383076837403e-06,1.2296390681540885e-06,1.0272693098449217,0.0006412926863245957,0.00022548696194141978,5.547036812076469e-27,1.4217415547032965e-25,2.6682383414512854e-06,1.2838979044200112e-06,1.0277546375210938,0.0006155325388425263,0.00018369854576476695,4.330840581922623e-27,1.676191463936115e-25,2.5469460919964603e-06,1.1545225202961272e-06
90,0.9226479134332031,0.0006432035928063851,0.0002057852984357308,6.670477695394135e-13,4.698336426933844e-11,2.9361083254008234e-06,1.333802826429538e-06,0.9236997691996094,0.0006410298786079511,0.00022557586806699548,4.1340801333940714e-13,2.6786171904111898e-11,2.880574287970603e-06,1.3910632145832174e-06,0.9241187657761719,0.0006151393499356345,0.0001863596580281871,1.5893831327077518e-13,8.591289953724865e-12,2.7495154284451926e-06,1.2514877013744906e-06
91,0.8267989549218749,0.0006406016293220455,0.00020592529089071365,1.0479437494139137e-08,1.25159944706157e-06,3.177953081170699e-06,1.45131180767978e-06,0.8278162167863281,0.0006387293354190479,0.00022499442173082383,1.6282463887561634e-09,1.984804639005659e-07,3.1174877035823557e-06,1.5114702269135524e-06,0.8281742993425781,0.0006135115571065398,0.00018947302957815786,1.5367401153123058e-09,2.0944174914767818e-07,2.9755223920670914e-06,1.3607241359970359e-06
92,0.7382839764625,0.0006207971617297153,0.00016609422043176248,1.3249625317258026e-05,6.513835471453612e-05,3.4484577526484373e-06,1.5852729089842187e-06,0.7392647738109375,0.0006187898965802742,0.00018468351103480512,1.3793609663982225e-05,6.534447277996193e-05,3.382510834144057e-06,1.648117215422773e-06,0.7395669637378907,0.0005993050314842548,0.0001624166112234871,8.756664540399025e-06,5.177079042579955e-05,3.2282473800279375e-06,1.48490353663139e-06
93,0.6567637852748047,0.0004149468557194632,2.2061355782924512e-05,0.00020611151285943586,0.00018434093742729203,3.7311772249398702e-06,1.6692799516166392e-06,0.6577057931935547,0.00042341065526969033,2.7316407154194424e-05,0.0001955502190724643,0.00019712540482593794,3.658123716118098e-06,1.7345672561753512e-06,0.6579566145679688,0.0004202949196789268,2.3619258343886443e-05,0.0001753471787203338,0.00017211911044796684,3.498278080652426e-06,1.5751946514029532e-06
94,0.5819032473216796,0.00018212026509914722,9.151763600576515e-06,0.0004230646303013782,0.00019394825306408628,3.732641929720444e-06,1.5600323649431608e-06,0.5828043798169922,0.00018698938444933446,1.056102988126312e-05,0.0004150514874895089,0.00020733566887527549,3.6697450240268383e-06,1.6092789324554196e-06,0.5830086178787109,0.0001852945632972842,9.4544529285164e-06,0.0003940724906581272,0.00018343346768734755,3.5285586188484784e-06,1.4762219788557689e-06
95,0.5133530775011719,7.382441014506185e-05,4.083365425442848e-06,0.000518193381282108,0.00020018404811471,3.383032729475417e-06,1.4132631211642365e-06,0.5142114555146484,7.595510349907272e-05,4.697045208838445e-06,0.0005118974156879994,0.00021202773191155284,3.3274837888416187e-06,1.4456655317402877e-06,0.5143743653748047,7.522308613653877e-05,4.27380875275383e-06,0.0004906812737011206,0.00019040761706257838,3.2077235326676145e-06,1.3394621238550734e-06
96,0.45077130730253906,2.772637867717094e-05,1.6992036706884677e-06,0.0005540680635509489,0.0002102953563863399,2.8509987804864067e-06,1.2348958671624755e-06,0.4515850195949219,2.8594458514971848e-05,1.9485500039405766e-06,0.0005482004228931328,0.00021990240100370632,2.800535172379739e-06,1.253550427993572e-06,0.45171170098125,2.8304747321089962e-05,1.806560414018502e-06,0.0005275360762167839,0.00020080097476989436,2.70425552410984e-06,1.1724116222428846e-06
97,0.3938340798525391,9.578679825740438e-06,6.731053105278731e-07,0.0005637185327175393,0.00022636654424823741,2.215892431496229e-06,1.018733114586983e-06,0.3946018991529297,9.908861270691887e-06,7.67724551925409e-07,0.0005566954864895524,0.0002332732708230546,2.170396373311405e-06,1.0265569426634808e-06,0.3946970983238281,9.80077664486089e-06,7.254633447139528e-07,0.000537817629227793,0.00021723200365691124,2.0987464737683582e-06,9.685711157407486e-07
98,0.34223420259746096,3.04371102960431e-06,2.425411318307511e-07,0.0005548994973504887,0.0002520640213908579,1.5074587871450263e-06,7.521152541881974e-07,0.3429550569304688,3.1584043813029437e-06,2.78351781035005e-07,0.0005446737466980266,0.0002556097593726456,1.4692084309685071e-06,7.525525446028885e-07,0.3430236912921875,3.1245344162925904e-06,2.693172543948067e-07,0.000527551336967881,0.0002415869572851356,1.421652038891068e-06,7.152613367973313e-07
99,0.29577347999541015,1.036034134843078e-06,1.2472802447086774e-07,0.0004971786987972882,0.00027505378108958064,7.482040267016999e-07,4.16754557571512e-07,0.29645023959335937,1.0850374506111392e-06,1.424837738335233e-07,0.000480554408497228,0.00027347934344978275,7.230685819881444e-07,4.1375790940802853e-07,0.2964977022875,1.0732435462102784e-06,1.4121141092789435e-07,0.00046456318659635147,0.0002624585254400208,6.989417835852407e-07,3.969472948447672e-07
