level,-kappa-0.01_pressure_bar,-kappa-0.01_rms_vel1,-kappa-0.01_rms_vel1_temporal_std,-kappa-0.1_pressure_bar,-kappa-0.1_rms_vel1,-kappa-0.1_rms_vel1_temporal_std,-kappa-1.0_pressure_bar,-kappa-1.0_rms_vel1,-kappa-1.0_rms_vel1_temporal_std
39,25.535219647499996,1.52987183476481,0.5527697198724841,25.546508442500002,1.5743190279385837,0.5551533008119125,25.55483534375,1.446875422219297,0.47946341169301926
40,24.471951851249997,1.531012659569005,0.5446135246771558,24.482892127499998,1.5712267473545247,0.5525681456716565,24.4911438,1.455800026733809,0.48487312940696564
41,23.440686175000003,1.529382400000338,0.5361323214581216,23.45128744625,1.5642053853970463,0.5494515035733435,23.459458842500002,1.4618685904593434,0.48943310099358256
42,22.44084017125,1.5248376479015249,0.5273084357643996,22.451111182499996,1.5528327705672116,0.5452609699278881,22.45919438625,1.464665420408162,0.4930393447164617
43,21.47183040625,1.5171808845554557,0.5179080891697848,21.481779907499998,1.5367942266780705,0.5394620095192988,21.489770862500002,1.4637026479395643,0.49563126475176134
44,20.533080249375,1.5060676687970835,0.5077655620371363,20.542717156875,1.5162740528102518,0.532176755483877,20.5506093275,1.458721952267769,0.4972925862889295
45,19.624014785625,1.491026669681264,0.4968803499443955,19.633349273125,1.4913486829304292,0.5235208515094091,19.641137786875,1.4495080992048752,0.49820778677274147
46,18.74406608125,1.4718243461923113,0.4851078865116292,18.75310525125,1.4618112693696896,0.5133639161769316,18.76078600875,1.4360127093128787,0.49848652477534405
47,17.892667576875,1.4482201850341572,0.47196440047776567,17.9014182225,1.4271552289877192,0.5016149731121585,17.90898658375,1.4182274425900483,0.49803119362418086
48,17.069255786875,1.4197912182756183,0.45708870321851786,17.077725610625002,1.3861640924694276,0.48757204784490216,17.085175663125,1.3955847931114527,0.49611579798522176
49,16.273271490625,1.3863589070832718,0.4408320043825238,16.281466886875002,1.3382637082014737,0.471010519034712,16.288794791875,1.367007291067259,0.4913596454986428
50,15.504160099375001,1.3477795031483486,0.4234556250619397,15.512088648125001,1.284047701301348,0.4524107845690911,15.519288898125,1.3313194571348452,0.48261610130347293
51,14.76136981375,1.3034097981279014,0.4045308203963394,14.769037525,1.223581091685491,0.4319650533382539,14.7761056475,1.2873108999455931,0.4689239690758072
52,14.044353818125,1.2517994464539306,0.38332334189257605,14.0517672575,1.157042136616322,0.4095951372705308,14.058698680000001,1.2344498031723157,0.4499487621831362
53,13.35256786,1.1912879938226002,0.3592101594644826,13.35973314375,1.0847923239354955,0.38501746187078834,13.366522430624999,1.1730911342093886,0.4265573330420995
54,12.6854709775,1.120962265543579,0.3320136444298577,12.692393917499999,1.006770468622771,0.35831693744728854,12.6990381075,1.103305452528728,0.39939187117920033
55,12.042527353125001,1.0408597509074768,0.30190039828832416,12.049213876875001,0.9225811696559263,0.3298018358431201,12.055705940000001,1.0234843172438783,0.3684735983622688
56,11.423204781875,0.9501793031869411,0.26869812228698253,11.429661202499998,0.8312250678263475,0.29939510512992884,11.4359945275,0.9322180734669772,0.333714875878395
57,10.826971908125,0.8480633218108921,0.23227344206932887,10.83320386625,0.7320400201639752,0.2670876297277416,10.839372735,0.8285076342205621,0.2947349545740387
58,10.25330550375,0.7335275675514268,0.19253838313584407,10.2593185740625,0.6250462860619144,0.23340379787744212,10.265312450625,0.7088658078598343,0.25025357140934723
59,9.701668794062499,0.6037524864986284,0.14979904133746522,9.70747310875,0.5114409781789239,0.19996506919220203,9.713284523437501,0.5713361045058741,0.1997259120616895
60,9.171533711875,0.4557651111297031,0.10499949797403782,9.1771432725,0.39469287285552923,0.16835263547116164,9.1827685790625,0.42118118898293777,0.14738632226068202
61,8.662336561875,0.2982574760073321,0.06186482301101155,8.66781616375,0.28288057788249826,0.13485154878517125,8.6732522328125,0.27549900013473994,0.09854188116418207
62,8.1738063775,0.17092355998507214,0.035271398365230126,8.1794214740625,0.19985184741469114,0.09773765602279166,8.184672235312501,0.17874774039059035,0.06538766564788363
63,7.7062161125,0.11885022463624978,0.03225933322202094,7.712323415625,0.15786365423834445,0.07755832391417417,7.7174710821875,0.14006647715533077,0.055392078076147336
64,7.259376331874999,0.10714288361962648,0.03266226391058001,7.266106143125,0.14595039488094214,0.07869733945628994,7.2712724721874995,0.12675135117641842,0.054072752075199175
65,6.832243220625,0.10770108107366815,0.03291410679438546,6.839504506250001,0.16029528346710747,0.08403861963748534,6.844704115000001,0.1374658359672956,0.05600407926461718
66,6.4238038925000005,0.11407966704850162,0.0333399407840318,6.4314701040625,0.19048826165764537,0.09289466090665179,6.4366623653124995,0.17243612061423527,0.06724478571687054
67,6.033417850625001,0.12093673796358348,0.03417951292717902,6.0413436215625005,0.22415949852046416,0.10420622131536647,6.0464934503125,0.21693597373102236,0.08479272181146329
68,5.660571935,0.12860156627481564,0.035997480683195276,5.668670784375,0.25601750923485367,0.1165661925293656,5.673747830000001,0.259850411388527,0.10320663477066569
69,5.304752993125001,0.13993599158185294,0.03924534586310351,5.313002563125,0.2837119535268339,0.12843339919573707,5.31796584375,0.29644455871449765,0.11738378955130695
70,4.96544173484375,0.1574642997517009,0.045263969532304285,4.97383260125,0.30652895361968335,0.13791346860317885,4.97865244765625,0.32670206583746114,0.12460766952220219
71,4.6421085956249994,0.18358136085167542,0.05674143427924136,4.65062190875,0.32552533024275415,0.1447341867265734,4.6552881965625,0.3509311964513369,0.1266980415454275
72,4.334234725781251,0.2208576594684061,0.07392077786862374,4.34283291828125,0.3440280307328453,0.15037015342681823,4.347357488125,0.37148390069840165,0.12879231022878473
73,4.041312438125,0.269358010935534,0.0957697974620712,4.049958179375,0.3651570339354889,0.15434988557963072,4.05435437296875,0.39254684034520276,0.13476917207156622
74,3.76285888734375,0.3269262050630787,0.12115250700757067,3.77151956421875,0.39101379700904604,0.1558649055523317,3.77579776078125,0.41744262047923714,0.14654066525333817
75,3.49841418828125,0.39162381336515156,0.14904903227536995,3.5070589325,0.4239929397066826,0.15664967576668493,3.51122650546875,0.4470237763546221,0.16345825233110908
76,3.24753297578125,0.46174833112684777,0.17855042568948842,3.25613448109375,0.46471385391516556,0.15839631021018633,3.2601952159375,0.4805187134954938,0.18295298819109365
77,3.0097805271875004,0.5344888264658885,0.20832956006406445,3.01831504640625,0.512557319589257,0.16297473507574686,3.0222714357812497,0.5171024734980357,0.20284408589740624
78,2.7847321026562497,0.6072608250968281,0.23681512628072898,2.7931769409375,0.5664121215345805,0.17265684221487415,2.797030901875,0.5559899398273654,0.2222036673883174
79,2.57196899484375,0.678444131468806,0.26284149275261376,2.580303653671875,0.6250501909453486,0.18858464841510647,2.584056073359375,0.5956564860215989,0.2403516467754738
80,2.37107852421875,0.746761711571679,0.28512811760361406,2.379284920390625,0.6867244430639066,0.2094306352166576,2.38293595625,0.6349576156635741,0.2569323722573052
81,2.181654120546875,0.8129112599657539,0.30501285170091585,2.189715206015625,0.7498335095441802,0.233362521018205,2.193263076640625,0.6729525027044418,0.27068604156930737
82,2.0032936483593753,0.877532250017046,0.32386103192117066,2.01119468296875,0.8127630009536754,0.25909528595879333,2.01463631109375,0.7090882367064124,0.28038240791288116
83,1.835600327421875,0.9404706401719182,0.34178810520064024,1.8433274924999998,0.8751559056259629,0.28680166642379507,1.84665892203125,0.7431420325645629,0.28626993116521193
84,1.6781824575781248,1.0017463994387172,0.35889086873872195,1.6857210962500002,0.9367963260228013,0.3162334590643251,1.68894024484375,0.7744715547135312,0.2893281733442475
85,1.53065332640625,1.0612980213494179,0.3751587529600997,1.5379892816406249,0.9964321298368272,0.3456230998177638,1.54109420640625,0.8022748871849511,0.2905741584774906
86,1.392630221015625,1.1192899506556786,0.39001474940208447,1.399751158828125,1.0534954082306458,0.37400592356255646,1.4027405483593751,0.8255230463840544,0.29061567775462954
87,1.263735805,1.1747220735779926,0.40244202655013595,1.2706317131640625,1.1070534593577097,0.4005328676926753,1.2735038230859375,0.8441632794402946,0.2898161028400666
88,1.1435978341796875,1.226364150216759,0.4118731453204753,1.1502602875390626,1.1556904202580087,0.4236747535654432,1.1530135413671876,0.858320590611231,0.2887241689622384
89,1.03184908234375,1.2732227265441591,0.41704048727578513,1.0382711533984375,1.1974653643805078,0.4412219760234996,1.0409040942578125,0.8678341772825569,0.2881002683140531
90,0.92812743078125,1.3134991279880774,0.4179875659501046,0.9343027974609375,1.2291259238557826,0.45041779480808114,0.9368161632812501,0.8736241096387496,0.28932236506131004
91,0.83207758703125,1.3436128044493083,0.41541455535704813,0.8379987349609375,1.2475585821823423,0.44956453233520965,0.8403951160546875,0.877990762255678,0.2943313251959728
92,0.743347960625,1.3593060894013151,0.40865307949480767,0.74900961578125,1.2504780974618985,0.43935448203536237,0.7512916607421876,0.88123461654409,0.3020239714126301
93,0.6616044206640624,1.3534493970517623,0.39565544010162434,0.666993257421875,1.2343752396282535,0.4203770121013515,0.6691612239843749,0.8792997903659469,0.3068878692580107
94,0.5865163178515624,1.3123983645938309,0.3740088241889312,0.5916134825390625,1.1953147037305898,0.3933777899354504,0.5936644286523438,0.8656839460994362,0.3036982538220657
95,0.5177336373828125,1.219479838135061,0.3413566360072703,0.5225322311523437,1.1236154136284144,0.35898451306593615,0.5244596834374999,0.8280069291668172,0.2873018466817061
96,0.45491438769531245,1.0597990530921242,0.2952163198095615,0.4594185511132813,1.0040281883223092,0.316392478242874,0.4612165942578125,0.7503472449615961,0.25241659609314215
97,0.39773781660156254,0.8231705544485058,0.2335112106082381,0.4019558401953125,0.8147238093084501,0.26092493923365356,0.40362330466796875,0.6145098503670674,0.19496873170121165
98,0.34589308755859377,0.5171093177641511,0.15792788662914034,0.3498352475976563,0.5375720013233938,0.18720813270574774,0.3513773983984375,0.40987542994276266,0.12290376777046175
99,0.2991428585839844,0.18054253467663148,0.05838768318282191,0.3028488977734375,0.19118099251737095,0.07213448957389695,0.3042949600976563,0.1495023713239931,0.04341480805228016
