case,time_days,dtdz_1bar_K_per_km,dtdz_6bar_K_per_km,dtdz_30bar_K_per_km
$\nu=$1000.0,548.6112037037037,nan,-0.012214092569790546,-0.06320483021793825
$\nu=$1000.0,549.7685185185185,nan,-0.012156196684898254,-0.06279867209055467
$\nu=$1000.0,550.9260185185185,nan,-0.01209869201885708,-0.06240268172774312
$\nu=$1000.0,552.0833796296296,nan,-0.012044030714622775,-0.06200705894848941
$\nu=$1000.0,553.2408796296296,nan,-0.011986029733048206,-0.061620855909019535
$\nu=$1000.0,554.3982407407408,nan,-0.011932078923547994,-0.06123502151148605
$\nu=$1000.0,555.5556018518519,nan,-0.011875683936806245,-0.06083900991241388
$\nu=$1000.0,556.7130555555556,nan,-0.01182167538699753,-0.06046333744516386
$\nu=$1000.0,557.8704166666666,nan,-0.01176856598957295,-0.060077026843862284
$\nu=$1000.0,559.0277777777778,nan,-0.01171015146743773,-0.059691632028367546
$\nu=$1000.0,560.1852777777777,nan,-0.011658862009009549,-0.05931594418453553
$\nu=$1000.0,561.3426388888889,nan,-0.011604478232591541,-0.058950424076859846
$\nu=$1000.0,562.5000462962963,nan,-0.011553305960837042,-0.05857472671013253
$\nu=$1000.0,563.6575,nan,-0.011502188032113725,-0.05820919600449861
$\nu=$1000.0,564.8149074074074,nan,-0.011452557849244847,-0.057853272669939663
$\nu=$1000.0,565.9722222222222,nan,-0.011400153419607126,-0.05748771607110003
$\nu=$1000.0,567.1296296296297,nan,-0.011350933481678347,-0.05712274900546732
$\nu=$1000.0,568.2870833333334,nan,-0.011297024616705216,-0.0567763227805344
$\nu=$1000.0,569.4444907407408,nan,-0.011251392964953075,-0.05641198884339443
$\nu=$1000.0,570.6019444444445,nan,-0.01119921992568291,-0.05606613254186571
$\nu=$1000.0,571.7593518518519,nan,-0.011151521772650311,-0.055710725357694765
$\nu=$1000.0,572.9168055555556,nan,-0.011104300184494244,-0.05536548490561959
$\nu=$1000.0,574.074212962963,nan,-0.011053877551645918,-0.05503041352139255
$\nu=$1000.0,575.2315277777777,nan,-0.011009723503280779,-0.05468446041977359
$\nu=$1000.0,576.3888888888889,nan,-0.01096077619315258,-0.05434936446211221
$\nu=$1000.0,577.5463425925926,nan,-0.010916764114637732,-0.05401352890689165
$\nu=$1000.0,578.70375,nan,-0.01086761830378845,-0.05367916014569871
$\nu=$1000.0,579.8612037037037,nan,-0.010821606092384747,-0.053353458001167836
$\nu=$1000.0,581.0186111111111,nan,-0.010778246574147641,-0.05300971782511342
$\nu=$1000.0,582.175925925926,nan,-0.010732646483007986,-0.05269416543004616
$\nu=$1000.0,583.3333333333334,nan,-0.010685197789632853,-0.05236840657086615
$\nu=$1000.0,584.4908333333333,nan,-0.010644973644008984,-0.052043439151202894
$\nu=$1000.0,585.6482407407408,nan,-0.010599041458865732,-0.051718467419617976
$\nu=$1000.0,586.8056018518519,nan,-0.010559093185630253,-0.051403663810638774
$\nu=$1000.0,587.9630092592593,nan,-0.01051403242560705,-0.05108885681100703
$\nu=$1000.0,589.1203703703703,nan,-0.010467968027497429,-0.05077492670236193
$\nu=$1000.0,590.277824074074,nan,-0.010429584748750786,-0.050469403324373614
$\nu=$1000.0,591.4353240740741,nan,-0.010384782014448663,-0.05016384766799856
$\nu=$1000.0,592.5926388888889,nan,-0.010348036417913965,-0.04985918296306864
$\nu=$1000.0,593.7500462962963,nan,-0.010309847349062817,-0.049545279127452865
$\nu=$1000.0,594.9075,nan,-0.01026758856255364,-0.04924984381947704
$\nu=$1000.0,596.0649074074074,nan,-0.010225472271953166,-0.04894664168027714
$\nu=$1000.0,597.2222685185185,nan,-0.010188750133813259,-0.048650662081841246
$\nu=$1000.0,598.3796759259259,nan,-0.010147650412532455,-0.04835615265387828
$\nu=$1000.0,599.5370370370371,nan,-0.010103319054470003,-0.04806163903799497
$\nu=$1000.0,600.6944907407408,nan,-0.01006952821656226,-0.04776712209790315
$\nu=$1000.0,601.8518981481482,nan,-0.010026556290899625,-0.047473631026658955
$\nu=$1000.0,603.0093518518519,nan,-0.009992879988524267,-0.04719737857341424
$\nu=$1000.0,604.1667592592593,nan,-0.009952101258077724,-0.04691301057370467
$\nu=$1000.0,605.3241203703703,nan,-0.009912209962052545,-0.046628639442875805
$\nu=$1000.0,606.4815277777777,nan,-0.009882405737711129,-0.04634426518046384
$\nu=$1000.0,607.6389351851852,nan,-0.009837691506230905,-0.046070059258831654
$\nu=$1000.0,608.7963888888889,nan,-0.009804043998441736,-0.04578678413461559
$\nu=$1000.0,609.9537962962963,nan,-0.009767827325019934,-0.045521638136157117
$\nu=$1000.0,611.1111574074074,nan,-0.009731219614085254,-0.045247422816653844
$\nu=$1000.0,612.2685648148148,nan,-0.009698561609631765,-0.044982233643742216
$\nu=$1000.0,613.4259722222222,nan,-0.00966133108843922,-0.04470915517856062
$\nu=$1000.0,614.5834259259259,nan,-0.0096290610800312,-0.04444510298055325
$\nu=$1000.0,615.7408333333333,nan,-0.00959555148918467,-0.044179868281897135
$\nu=$1000.0,616.8981944444445,nan,-0.009555484513322447,-0.04391579704465846
$\nu=$1000.0,618.0556481481482,nan,-0.009522023082365784,-0.043652926519287996
$\nu=$1000.0,619.2130555555556,nan,-0.009486267763145022,-0.04338764710199906
$\nu=$1000.0,620.3703703703703,nan,-0.009461484057639693,-0.04313374014358007
$\nu=$1000.0,621.5277777777778,nan,-0.009423605096427102,-0.04287983000695752
$\nu=$1000.0,622.6853240740741,nan,-0.00938774794119843,-0.04262591694627535
$\nu=$1000.0,623.8426388888889,nan,-0.009357353168377769,-0.042380913658604344
$\nu=$1000.0,625.0000462962963,nan,-0.009324440953742368,-0.042126983237323785
$\nu=$1000.0,626.1575462962963,nan,-0.009294169948286628,-0.04188322337275011
$\nu=$1000.0,627.3148611111111,nan,-0.009265983522765144,-0.04163002555818932
$\nu=$1000.0,628.4722685185185,nan,-0.00923020022175864,-0.04138682727499174
$\nu=$1000.0,629.6297222222222,nan,-0.00920228858240089,-0.041143069450048766
$\nu=$1000.0,630.7871759259259,nan,-0.009166664059197749,-0.04089930945940822
$\nu=$1000.0,631.9445833333333,nan,-0.00913934847632951,-0.04066438029298518
$\nu=$1000.0,633.1018981481482,nan,-0.009107925559130462,-0.040430777012047774
$\nu=$1000.0,634.2593518518519,nan,-0.009075380176093559,-0.04018699737638711
$\nu=$1000.0,635.416712962963,nan,-0.009051428606110343,-0.03995338815738891
$\nu=$1000.0,636.574212962963,nan,-0.0090177082616616,-0.03972115624048558
$\nu=$1000.0,637.7314814814815,nan,-0.008985712903375274,-0.03949633447024931
$\nu=$1000.0,638.8890277777778,nan,-0.00895801838804834,-0.03926271733691451
$\nu=$1000.0,640.0463425925926,nan,-0.008926723114519069,-0.0390305084795175
$\nu=$1000.0,641.2037962962963,nan,-0.008906563057433408,-0.0388143990649868
$\nu=$1000.0,642.3611574074074,nan,-0.008874445025616568,-0.03859093645086852
$\nu=$1000.0,643.5186574074074,nan,-0.008842134486372534,-0.038360182200111864
$\nu=$1000.0,644.675925925926,nan,-0.00882090772996296,-0.038144004643425655
$\nu=$1000.0,645.8334722222222,nan,nan,-0.037921996547223426
$\nu=$1000.0,646.9907870370371,nan,nan,-0.03770723561548118
$\nu=$1000.0,648.1482407407408,nan,nan,-0.03749393400291251
$\nu=$1000.0,649.3056481481482,nan,nan,-0.03727194755792871
$\nu=$1000.0,650.4630092592593,nan,nan,-0.03706732323246132
$\nu=$1000.0,651.6204166666666,nan,nan,-0.03685401489580082
$\nu=$1000.0,652.777824074074,nan,nan,-0.03664935718316148
$\nu=$1000.0,653.9351851851852,nan,nan,-0.03643756305470979
$\nu=$1000.0,655.0926851851851,nan,nan,-0.03622424799078659
$\nu=$1000.0,656.2500925925926,nan,nan,-0.036029728106987985
$\nu=$1000.0,657.4074537037037,nan,nan,-0.03581795521891528
$\nu=$1000.0,658.5649074074074,nan,nan,-0.03562341223942614
$\nu=$1000.0,659.7222222222222,nan,nan,-0.035411653642420556
$\nu=$1000.0,660.8797685185185,nan,nan,-0.0352186720903371
$\nu=$1000.0,662.0371296296296,nan,nan,-0.035017108335552424
$\nu=$1000.0,663.1945370370371,nan,nan,-0.03482252988357589
$\nu=$1000.0,664.3519907407407,nan,nan,-0.034619369883805595
$\nu=$1000.0,665.5093518518519,nan,nan,-0.034436552202439824
$\nu=$1000.0,666.6666666666666,nan,nan,-0.03424356007249821
$\nu=$1000.0,667.8241203703703,nan,nan,-0.03404892998681917
$\nu=$1000.0,668.9814814814815,nan,nan,-0.033857569076719544
$\nu=$1000.0,670.1389814814814,nan,nan,-0.03367474354295358
$\nu=$1000.0,671.2962962962963,nan,nan,-0.033488592874261536
$\nu=$1000.0,672.45375,nan,nan,-0.03329891353211042
$\nu=$1000.0,673.6111111111111,nan,nan,-0.033114403487522245
$\nu=$1000.0,674.7686111111111,nan,nan,-0.032931561226619
$\nu=$1000.0,675.9260648148148,nan,nan,-0.032748717718060094
$\nu=$1000.0,677.0834722222222,nan,nan,-0.03257604424985047
$\nu=$1000.0,678.2408333333333,nan,nan,-0.032393196389415284
$\nu=$1000.0,679.3981481481482,nan,nan,-0.03221206515776877
$\nu=$1000.0,680.5556018518519,nan,nan,-0.032037667432178965
$\nu=$1000.0,681.7130092592593,nan,nan,-0.03186498649740744
$\nu=$1000.0,682.8703703703703,nan,nan,-0.031692303695740186
$\nu=$1000.0,684.0278703703704,nan,nan,-0.03151961980021622
$\nu=$1000.0,685.1852777777777,nan,nan,-0.031353590436405995
$\nu=$1000.0,686.3426851851851,nan,nan,-0.03118265198330697
$\nu=$1000.0,687.5000925925926,nan,nan,-0.03101172771736469
$\nu=$1000.0,688.6575462962963,nan,nan,-0.030845648088929752
$\nu=$1000.0,689.8148611111111,nan,nan,-0.03067472700482649
$\nu=$1000.0,690.9722685185185,nan,nan,-0.030512197154421314
$\nu=$1000.0,692.1296296296297,nan,nan,-0.03034966532916445
$\nu=$1000.0,693.2871296296296,nan,nan,-0.030187131858273306
$\nu=$1000.0,694.4445370370371,nan,nan,-0.030024931364130352
$\nu=$1000.0,695.6019907407407,nan,nan,-0.029862060061336466
$\nu=$1000.0,696.7593518518519,nan,nan,-0.029701353545707646
$\nu=$1000.0,697.916712962963,nan,nan,-0.029547154621314034
$\nu=$1000.0,699.0741666666667,nan,nan,-0.029394785362847845
$\nu=$1000.0,700.231574074074,nan,nan,-0.02923224267577096
$\nu=$1000.0,701.3889814814814,nan,nan,-0.02907986996311546
$\nu=$1000.0,702.5462962962963,nan,nan,-0.02892562949183819
$\nu=$1000.0,703.70375,nan,nan,-0.02877512149005429
$\nu=$1000.0,704.8612037037037,nan,nan,-0.0286291558990303
$\nu=$1000.0,706.0185648148148,nan,nan,-0.02847036576632636
$\nu=$1000.0,707.175925925926,nan,nan,-0.02832626451781001
$\nu=$1000.0,708.3334259259259,nan,nan,-0.02818214868454407
$\nu=$1000.0,709.4908333333333,nan,nan,-0.02803165900478098
$\nu=$1000.0,710.6482407407408,nan,nan,-0.027879268673773012
$\nu=$1000.0,711.8056018518519,nan,nan,-0.027737048233435733
$\nu=$1000.0,712.9631018518519,nan,nan,-0.027594826918543258
$\nu=$1000.0,714.1204166666666,nan,nan,-0.027452604729030723
$\nu=$1000.0,715.277824074074,nan,nan,-0.027310380075575433
$\nu=$1000.0,716.4351851851852,nan,nan,-0.027168154376007687
$\nu=$1000.0,717.5926851851851,nan,nan,-0.027036100327580852
$\nu=$1000.0,718.75,nan,nan,-0.02689191372087955
$\nu=$1000.0,719.9074537037037,nan,nan,-0.0267516426183536
$\nu=$1000.0,721.0648611111111,nan,nan,-0.026619584182943905
$\nu=$1000.0,722.2222222222222,nan,nan,-0.02648554728044657
$\nu=$1000.0,723.3797222222222,nan,nan,-0.02634529039892855
$\nu=$1000.0,724.5371759259259,nan,nan,-0.026213227752377777
$\nu=$1000.0,725.6944444444445,nan,nan,-0.026079169135776712
$\nu=$1000.0,726.8519907407407,nan,nan,-0.02594909930405279
$\nu=$1000.0,728.0093518518519,nan,nan,-0.02581703297381918
$\nu=$1000.0,729.166712962963,nan,nan,-0.02569312502016999
$\nu=$1000.0,730.3241666666667,nan,nan,-0.025563068450528775
$\nu=$1000.0,731.481574074074,nan,nan,-0.02543099843272495
$\nu=$1000.0,732.6389814814814,nan,nan,-0.025307069879266442
$\nu=$1000.0,733.7963425925926,nan,nan,-0.02517702689119173
$\nu=$1000.0,734.9537962962963,nan,nan,-0.02505308423163396
$\nu=$1000.0,736.1111111111111,nan,nan,-0.024931176061564374
$\nu=$1000.0,737.2685648148148,nan,nan,-0.02480114644639695
$\nu=$1000.0,738.4259722222222,nan,nan,-0.024687356152396353
$\nu=$1000.0,739.5834722222222,nan,nan,-0.024565444588931402
$\nu=$1000.0,740.7407870370371,nan,nan,-0.024441462829885678
$\nu=$1000.0,741.898287037037,nan,nan,-0.024321617216930814
$\nu=$1000.0,743.0555555555555,nan,nan,-0.024199702259868134
$\nu=$1000.0,744.2129629629629,nan,nan,-0.024085873591128907
$\nu=$1000.0,745.3705092592593,nan,nan,-0.02397412399365876
$\nu=$1000.0,746.527824074074,nan,nan,-0.023852199579549396
$\nu=$1000.0,747.6853240740741,nan,nan,-0.023732375241949377
$\nu=$1000.0,748.8426388888889,nan,nan,-0.02362869399625579
$\nu=$1000.0,750.0000462962963,nan,nan,-0.02350676712624071
$\nu=$1000.0,751.1574537037037,nan,nan,-0.023397127397584188
$\nu=$1000.0,752.3149537037037,nan,nan,-0.023283254984627532
$\nu=$1000.0,753.4723148148148,nan,nan,-0.02317149736183608
$\nu=$1000.0,754.6297685185185,nan,nan,-0.02306778081987432
$\nu=$1000.0,755.7870370370371,nan,nan,-0.022950115050705433
$\nu=$1000.0,756.9444907407408,nan,nan,-0.02283835970574684
$\nu=$1000.0,758.1018518518518,nan,nan,-0.022736775369728394
$\nu=$1000.0,759.2593518518519,nan,nan,-0.022633039838677507
$\nu=$1000.0,760.416712962963,nan,nan,-0.02252127647869349
$\nu=$1000.0,761.5741666666667,nan,nan,-0.022411671182905133
$\nu=$1000.0,762.7316203703704,nan,nan,-0.02231008326770793
$\nu=$1000.0,763.8890277777778,nan,nan,-0.02220632471145248
$\nu=$1000.0,765.0464351851851,nan,nan,-0.022104729777802767
$\nu=$1000.0,766.2037962962963,nan,nan,-0.02200095544561725
$\nu=$1000.0,767.3611111111111,nan,nan,-0.02190153709135409
$\nu=$1000.0,768.5186111111111,nan,nan,-0.02179775214355475
$\nu=$1000.0,769.6760185185185,nan,nan,-0.021690360865737928
$\nu=$1000.0,770.8334722222222,nan,nan,-0.021594544885982878
$\nu=$1000.0,771.9908333333333,nan,nan,-0.021495140594850057
$\nu=$1000.0,773.1482407407408,nan,nan,-0.02140371226705376
$\nu=$1000.0,774.3056018518519,nan,nan,-0.021302109952934196
$\nu=$1000.0,775.4630555555556,nan,nan,-0.021208464964798612
$\nu=$1000.0,776.6203703703703,nan,nan,-0.02110907520803531
$\nu=$1000.0,777.7777777777778,nan,nan,-0.02101541995035884
$\nu=$1000.0,778.9351851851852,nan,nan,-0.02092175533768032
$\nu=$1000.0,780.0925925925926,nan,nan,-0.020824602287340593
$\nu=$1000.0,781.2500925925926,nan,nan,-0.02073093187725259
$\nu=$1000.0,782.4075,nan,nan,-0.020639491984242343
$\nu=$1000.0,783.5649074074074,nan,nan,-0.020548051478813983
$\nu=$1000.0,784.7222222222222,nan,nan,-0.020456609209870767
$\nu=$1000.0,785.8796296296297,nan,nan,-0.020365166942878123
$\nu=$1000.0,787.0370370370371,nan,nan,-0.0202759793459209
$\nu=$1000.0,788.1944444444445,nan,nan,-0.020182279421153415
$\nu=$1000.0,789.3519444444445,nan,nan,-0.02009083477984937
$\nu=$1000.0,790.5093518518519,nan,nan,-0.020007293197705174
$\nu=$1000.0,791.6666666666666,nan,nan,-0.019920387043651597
$\nu=$1000.0,792.824074074074,nan,nan,-0.019836840546242896
$\nu=$1000.0,793.981574074074,nan,nan,-0.019745392126910948
$\nu=$1000.0,795.1389814814814,nan,nan,-0.0196562271711948
$\nu=$1000.0,796.2963888888889,nan,nan,-0.019574954133880804
$\nu=$1000.0,797.4537037037037,nan,nan,-0.019491389006284866
$\nu=$1000.0,798.6112037037037,nan,nan,-0.019410110557764922
$\nu=$1000.0,799.7686111111111,nan,nan,-0.019328831317360875
$\nu=$1000.0,800.9260185185185,nan,nan,-0.019239681437261656
$\nu=$1000.0,802.0833333333334,nan,nan,-0.019156098118688705
$\nu=$1000.0,803.2407407407408,nan,nan,-0.019074816502729186
$\nu=$1000.0,804.3981481481482,nan,nan,-0.018993534279296436
$\nu=$1000.0,805.5555555555555,nan,nan,-0.018920107142815713
$\nu=$1000.0,806.7130555555556,nan,nan,-0.018841140407439637
$\nu=$1000.0,807.870462962963,nan,nan,-0.018759856417184827
$\nu=$1000.0,809.0277777777778,nan,nan,-0.018678571634806563
$\nu=$1000.0,810.1852777777777,nan,nan,-0.018605126756198624
$\nu=$1000.0,811.3426851851851,nan,nan,-0.018523836914122266
$\nu=$1000.0,812.5000925925926,nan,nan,-0.018452719419911872
$\nu=$1000.0,813.6575,nan,nan,-0.018363597109479563
$\nu=$1000.0,814.8149074074074,nan,nan,-0.01829248107912374
$\nu=$1000.0,815.9723148148148,nan,nan,-0.01821901649751521
$\nu=$1000.0,817.1296296296297,nan,nan,-0.01814007532932494
$\nu=$1000.0,818.2871296296296,nan,nan,-0.01806895752893623
$\nu=$1000.0,819.4444444444445,nan,nan,-0.01799783893616764
$\nu=$1000.0,820.6019444444445,nan,nan,-0.017926719550989557
$\nu=$1000.0,821.7593518518519,nan,nan,-0.017853235273816777
$\nu=$1000.0,822.9167592592593,nan,nan,-0.01778211109217783
$\nu=$1000.0,824.0741666666667,nan,nan,-0.017710986911800643
$\nu=$1000.0,825.231574074074,nan,nan,-0.01763986196826876
$\nu=$1000.0,826.3889814814814,nan,nan,-0.017568736444204272
$\nu=$1000.0,827.5462962962963,nan,nan,-0.017497610556064948
$\nu=$1000.0,828.7037962962963,nan,nan,-0.01742648408735631
$\nu=$1000.0,829.8611111111111,nan,nan,-0.017363142358959492
$\nu=$1000.0,831.0186111111111,nan,nan,-0.017294401386214155
$\nu=$1000.0,832.1760185185185,nan,nan,-0.017223272811525712
$\nu=$1000.0,833.3333333333334,nan,nan,-0.0171623163963497
$\nu=$1000.0,834.4907407407408,nan,nan,-0.017083413514282903
$\nu=$1000.0,835.6482407407408,nan,nan,-0.017020056591560754
$\nu=$1000.0,836.8056481481482,nan,nan,-0.016959098834643572
$\nu=$1000.0,837.9630555555556,nan,nan,-0.016895731513242182
$\nu=$1000.0,839.1203703703703,nan,nan,-0.016827007740023967
$\nu=$1000.0,840.2778703703704,nan,nan,-0.016758289804275812
$\nu=$1000.0,841.4351851851852,nan,nan,-0.016694915120651296
$\nu=$1000.0,842.5926851851851,nan,nan,-0.016633954311033827
$\nu=$1000.0,843.7500925925926,nan,nan,-0.016572992737906352
$\nu=$1000.0,844.9075,nan,nan,-0.01650960573449142
$\nu=$1000.0,846.0649074074074,nan,nan,-0.016451068065594508
$\nu=$1000.0,847.2223148148148,nan,nan,-0.01638767472701132
$\nu=$1000.0,848.3797222222222,nan,nan,-0.016329141681201895
$\nu=$1000.0,849.5370370370371,nan,nan,-0.01626817781916758
$\nu=$1000.0,850.6945370370371,nan,nan,-0.01620477417945515
$\nu=$1000.0,851.8518518518518,nan,nan,-0.016146247804199612
$\nu=$1000.0,853.0093518518519,nan,nan,-0.016082837854497548
$\nu=$1000.0,854.1666666666666,nan,nan,-0.016024316075804946
$\nu=$1000.0,855.3241666666667,nan,nan,-0.015963349348046094
$\nu=$1000.0,856.481574074074,nan,nan,-0.015912554770858896
$\nu=$1000.0,857.6389814814814,nan,nan,-0.015851587092086634
$\nu=$1000.0,858.7963888888889,nan,nan,-0.015798333737552326
$\nu=$1000.0,859.9537962962963,nan,nan,-0.015739822733947507
$\nu=$1000.0,861.1112037037037,nan,nan,-0.01567885352850744
$\nu=$1000.0,862.2685185185185,nan,nan,-0.015617884134555542
$\nu=$1000.0,863.4260185185185,nan,nan,-0.01556461911491267
$\nu=$1000.0,864.5833333333334,nan,nan,-0.01550611595957737
$\nu=$1000.0,865.7408333333333,nan,nan,-0.015455317754024164
$\nu=$1000.0,866.8981481481482,nan,nan,-0.015402043620468795
$\nu=$1000.0,868.0556481481482,nan,nan,-0.01534354652522962
$\nu=$1000.0,869.2130555555556,nan,nan,-0.015300439316013732
$\nu=$1000.0,870.370462962963,nan,nan,-0.015239463903588603
$\nu=$1000.0,871.5278703703704,nan,nan,-0.015188661017966084
$\nu=$1000.0,872.6852777777777,nan,nan,-0.015140344349931943
$\nu=$1000.0,873.8426851851851,nan,nan,-0.01507937037362643
$\nu=$1000.0,875.0000925925926,nan,nan,-0.015036249240210322
$\nu=$1000.0,876.1574074074074,nan,nan,-0.014985444151368056
$\nu=$1000.0,877.3149074074074,nan,nan,-0.014926962585036405
$\nu=$1000.0,878.4722222222222,nan,nan,-0.014876159034386537
$\nu=$1000.0,879.6297222222222,nan,nan,-0.014825354719683085
$\nu=$1000.0,880.7870370370371,nan,nan,-0.014782220491849235
$\nu=$1000.0,881.9445370370371,nan,nan,-0.014733918618472003
$\nu=$1000.0,883.1019444444445,nan,nan,-0.014680605908988446
$\nu=$1000.0,884.2593518518519,nan,nan,-0.01463997095921891
$\nu=$1000.0,885.4166666666666,nan,nan,-0.01458182432374793
$\nu=$1000.0,886.574074074074,nan,nan,-0.014538354173866699
$\nu=$1000.0,887.7314814814815,nan,nan,-0.014487545414467867
$\nu=$1000.0,888.8889814814814,nan,nan,-0.01444439018140226
$\nu=$1000.0,890.0463888888889,nan,nan,-0.01439609876661393
$\nu=$1000.0,891.2037962962963,nan,nan,-0.014345288538126338
$\nu=$1000.0,892.3611111111111,nan,nan,-0.014297002691419782
$\nu=$1000.0,893.5186111111111,nan,nan,-0.014256366321316133
$\nu=$1000.0,894.675925925926,nan,nan,-0.014213201250774177
$\nu=$1000.0,895.8334259259259,nan,nan,-0.014162389366740732
$\nu=$1000.0,896.9908333333333,nan,nan,-0.014119216901468987
$\nu=$1000.0,898.1481481481482,nan,nan,-0.014070937764651669
$\nu=$1000.0,899.3056481481482,nan,nan,-0.014030297124303929
$\nu=$1000.0,900.4630555555556,nan,nan,-0.01398965703245562
$\nu=$1000.0,901.620462962963,nan,nan,-0.01394138383601495
$\nu=$1000.0,902.7778703703704,nan,nan,-0.01389820175731457
$\nu=$1000.0,903.9352777777777,nan,nan,-0.01385756019561908
$\nu=$1000.0,905.0926851851851,nan,nan,-0.013814371571681932
$\nu=$1000.0,906.2500925925926,nan,nan,-0.013773727543593963
$\nu=$1000.0,907.4074074074074,nan,nan,-0.013725461156413451
$\nu=$1000.0,908.5649074074074,nan,nan,-0.013682265369747468
$\nu=$1000.0,909.7223148148148,nan,nan,-0.013644174547101852
$\nu=$1000.0,910.8797222222222,nan,nan,-0.013603530969678762
$\nu=$1000.0,912.0371296296296,nan,nan,-0.013552714131202953
$\nu=$1000.0,913.1945370370371,nan,nan,-0.01352224215622443
$\nu=$1000.0,914.3518518518518,nan,nan,-0.013479036223183801
$\nu=$1000.0,915.5093518518519,nan,nan,-0.013438389374162512
$\nu=$1000.0,916.6667592592593,nan,nan,-0.013400306826941329
$\nu=$1000.0,917.8241666666667,nan,nan,-0.013359661591578817
$\nu=$1000.0,918.9814814814815,nan,nan,-0.013319015075084383
$\nu=$1000.0,920.1388888888889,nan,nan,-0.013285971319720742
$\nu=$1000.0,921.2962962962963,nan,nan,-0.013245323060510863
$\nu=$1000.0,922.4537037037037,nan,nan,-0.0132046740956018
$\nu=$1000.0,923.6112037037037,nan,nan,-0.013174197474518649
$\nu=$1000.0,924.7686111111111,nan,nan,-0.013125953173784946
$\nu=$1000.0,925.9260185185185,nan,nan,-0.01309547752419929
$\nu=$1000.0,927.0833333333334,nan,nan,-0.013054829539419312
$\nu=$1000.0,928.2408333333333,nan,nan,-0.013014180819488607
$\nu=$1000.0,929.3982407407408,nan,nan,-0.012981120580658773
$\nu=$1000.0,930.5556481481482,nan,nan,-0.01294305552496072
$\nu=$1000.0,931.7130555555556,nan,nan,-0.012912578596530359
$\nu=$1000.0,932.870462962963,nan,nan,-0.012871928951233614
$\nu=$1000.0,934.0277777777778,nan,nan,-0.012838860944732697
$\nu=$1000.0,935.1852777777777,nan,nan,-0.012800801098973857
$\nu=$1000.0,936.3426851851851,nan,nan,-0.012767729716129519
$\nu=$1000.0,937.5000925925926,nan,nan,-0.012729672129296828
$\nu=$1000.0,938.6575,nan,nan,-0.012691617861243405
$\nu=$1000.0,939.8148148148148,nan,nan,-0.012658542072950486
$\nu=$1000.0,940.9722222222222,nan,nan,-0.012625463025025409
$\nu=$1000.0,942.1296296296297,nan,nan,-0.012594982170596378
$\nu=$1000.0,943.2871296296296,nan,nan,-0.012561898032635448
$\nu=$1000.0,944.4445370370371,nan,nan,-0.012523846708420243
$\nu=$1000.0,945.6019444444445,nan,nan,-0.012493365148339866
$\nu=$1000.0,946.7593518518519,nan,nan,-0.012455317783644735
$\nu=$1000.0,947.9166666666666,nan,nan,-0.012424836446131078
$\nu=$1000.0,949.0741666666667,nan,nan,-0.012391745488249029
$\nu=$1000.0,950.231574074074,nan,nan,-0.012361262701710328
$\nu=$1000.0,951.3889814814814,nan,nan,-0.012325833314476151
$\nu=$1000.0,952.5463888888889,nan,nan,-0.012300296237981553
$\nu=$1000.0,953.7037962962963,nan,nan,-0.012262255922479266
$\nu=$1000.0,954.8612037037037,nan,nan,-0.012231773657751169
$\nu=$1000.0,956.0186111111111,nan,nan,-0.012208844685648082
$\nu=$1000.0,957.175925925926,nan,nan,-0.012178360488309116
$\nu=$1000.0,958.3333333333334,nan,nan,-0.012147876105370225
$\nu=$1000.0,959.4908333333333,nan,nan,-0.01210984130927439
$\nu=$1000.0,960.6482407407408,nan,nan,-0.012079357767899866
$\nu=$1000.0,961.8056481481482,nan,nan,-0.012048874032880828
$\nu=$1000.0,962.9630555555556,nan,nan,-0.012018389756344366
$\nu=$1000.0,964.120462962963,nan,nan,-0.011995449621393333
$\nu=$1000.0,965.2778703703704,nan,nan,-0.011964963307013353
$\nu=$1000.0,966.4352777777777,nan,nan,-0.01193447751264899
$\nu=$1000.0,967.5926851851851,nan,nan,-0.011906623124578826
$\nu=$1000.0,968.7500925925926,nan,nan,-0.011876137377860356
$\nu=$1000.0,969.9075,nan,nan,-0.011850555337277961
$\nu=$1000.0,971.0648148148148,nan,nan,-0.011822702811492357
$\nu=$1000.0,972.2223148148148,nan,nan,-0.011792215272935957
$\nu=$1000.0,973.3797222222222,nan,nan,-0.011764366335253235
$\nu=$1000.0,974.5370370370371,nan,nan,-0.01173877298130887
$\nu=$1000.0,975.6945370370371,nan,nan,-0.011710924768521975
$\nu=$1000.0,976.8518518518518,nan,nan,-0.011680436337534073
$\nu=$1000.0,978.0093518518519,nan,nan,-0.01164994771933347
$\nu=$1000.0,979.1666666666666,nan,nan,-0.01162963181484566
$\nu=$1000.0,980.3241666666667,nan,nan,-0.01160666994523619
$\nu=$1000.0,981.4814814814815,nan,nan,-0.011578826398808553
$\nu=$1000.0,982.6389814814814,nan,nan,-0.011548337262564136
$\nu=$1000.0,983.7963888888889,nan,nan,-0.01152049725599744
$\nu=$1000.0,984.9537962962963,nan,nan,-0.011497530622552448
$\nu=$1000.0,986.1111111111111,nan,nan,-0.01146969221339832
$\nu=$1000.0,987.2685185185185,nan,nan,-0.011446723088721416
$\nu=$1000.0,988.4260185185185,nan,nan,-0.0114162330589212
$\nu=$1000.0,989.5834259259259,nan,nan,-0.011385742511156061
$\nu=$1000.0,990.7408333333333,nan,nan,-0.011365424301282982
